Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_H_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_CH3_Soln#10 (),Mole_fraction_C2H6_Soln#10 (),Mole_fraction_C2H5_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_C3H8_Soln#10 (),Mole_fraction_C3H6_Soln#10 (),Mole_fraction_C3H5-A_Soln#10 (),Mole_fraction_C3H4-P_Soln#10 (),Mole_fraction_C3H4-A_Soln#10 (),Mole_fraction_NC4H10_Soln#10 (),Mole_fraction_IC4H10_Soln#10 (),Mole_fraction_IC4H9_Soln#10 (),Mole_fraction_TC4H9_Soln#10 (),Mole_fraction_IC4H8_Soln#10 (),Mole_fraction_IC4H7_Soln#10 (),Mole_fraction_C4H8-1_Soln#10 (),Mole_fraction_C4H8-2_Soln#10 (),Mole_fraction_C4H71-3_Soln#10 (),Mole_fraction_C4H6_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C4H2_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_FULVENE_Soln#10 (),Mole_fraction_C5H6_Soln#10 (),Mole_fraction_C5H5_Soln#10 (),Mole_fraction_MCPTD_Soln#10 (),Mole_fraction_C10H8_Soln#10 (),Mole_fraction_NEOC5H12_Soln#10 (),Mole_fraction_NC5H10_Soln#10 (),Mole_fraction_B1M2_Soln#10 (),Mole_fraction_B1M3_Soln#10 (),Mole_fraction_B2M2_Soln#10 (),Mole_fraction_LC5H8_Soln#10 (),Mole_fraction_NC6H12_Soln#10 (),Mole_fraction_NC7H14_Soln#10 (),Mole_fraction_IC8H16_Soln#10 (),Mole_fraction_DIMEPTD_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_C6H5C2H_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_INDENE_Soln#10 (),Mole_fraction_C10H10_Soln#10 (),Mole_fraction_NC10H20_Soln#10 (),Mole_fraction_IC12H26_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
3.381986E-6,14.90744,-2.684116E10,1366.006,1366.006,0.001157303,1.0,0.8953869,2.222285E-4,0.01081983,0.0042364,0.004364907,1.007735E-4,0.006257223,1.489313E-4,4.266681E-4,0.01858345,1.880537E-4,1.218784E-4,9.58275E-4,7.289855E-5,3.455513E-4,9.61437E-5,1.709647E-4,0.01434618,0.003870122,0.001400665,9.367105E-5,7.720687E-5,0.001574629,1.817014E-5,2.894487E-8,2.007617E-4,2.903238E-7,1.723982E-5,1.232517E-6,2.01752E-5,7.14702E-9,2.170442E-4,4.742808E-4,1.334239E-4,6.440981E-5,5.148721E-6,7.361524E-4,6.230936E-5,7.017171E-4,0.0137232,0.001314081,0.007108891,1.921731E-4,2.420179E-9,6.321959E-7,4.877505E-5,8.697496E-8,8.487709E-8,0.005352928,0.005597962,8.701914,7.76326E-5,492488.9,492488.9
3.518171E-6,14.91156,-2.590519E10,1365.285,1365.285,0.001157303,1.0,0.8945825,2.155485E-4,0.01112824,0.004133382,0.004467467,9.886823E-5,0.006418521,1.551364E-4,4.364453E-4,0.01885783,1.878059E-4,1.276229E-4,9.826159E-4,7.412798E-5,3.492461E-4,9.271561E-5,1.652946E-4,0.01456802,0.003931914,0.001429461,9.627652E-5,7.60437E-5,0.001604855,1.94046E-5,3.176394E-8,2.065702E-4,3.125481E-7,1.807707E-5,1.317791E-6,2.113263E-5,7.814303E-9,2.198068E-4,4.807853E-4,1.390239E-4,6.582785E-5,5.373896E-6,7.494303E-4,6.31576E-5,7.098794E-4,0.01358473,0.001334833,0.007096939,1.923931E-4,2.682749E-9,6.834928E-7,5.077687E-5,9.227617E-8,9.274492E-8,0.005267209,0.005446466,8.69492,7.761115E-5,492093.1,492093.1
3.577226E-6,14.91329,-2.551915E10,1364.98,1364.98,0.001157303,1.0,0.8942425,2.127702E-4,0.01125917,0.004090191,0.004510364,9.806691E-5,0.00648712,1.578058E-4,4.405504E-4,0.01897322,1.877035E-4,1.300983E-4,9.930012E-4,7.463847E-5,3.507796E-4,9.129444E-5,1.629393E-4,0.0146614,0.003957892,0.001441602,9.737927E-5,7.555263E-5,0.001617613,1.994382E-5,3.302014E-8,2.090444E-4,3.223414E-7,1.843851E-5,1.355261E-6,2.154611E-5,8.111463E-9,2.209444E-4,4.834899E-4,1.414226E-4,6.641991E-5,5.470533E-6,7.550047E-4,6.351393E-5,7.132452E-4,0.01352587,0.001343483,0.007091904,1.924606E-4,2.800387E-9,7.06012E-7,5.163085E-5,9.458463E-8,9.623138E-8,0.005231154,0.005382886,8.69197,7.760214E-5,491926.1,491926.1
3.65649E-6,14.91556,-2.501846E10,1364.578,1364.578,0.001157303,1.0,0.8937942,2.091488E-4,0.0114323,0.004033589,0.004566493,9.701432E-5,0.006577945,1.613683E-4,4.459363E-4,0.0191248,1.875705E-4,1.334056E-4,0.001006784,7.530302E-5,3.527751E-4,8.944605E-5,1.598715E-4,0.01478414,0.003992006,0.001457579,9.883426E-5,7.490593E-5,0.001634415,2.067106E-5,3.473786E-8,2.123237E-4,3.356308E-7,1.892203E-5,1.40601E-6,2.209937E-5,8.517671E-9,2.224164E-4,4.87014E-4,1.44614E-4,6.719353E-5,5.599275E-6,7.623184E-4,6.398165E-5,7.176048E-4,0.01344797,0.001354775,0.007085282,1.925268E-4,2.961845E-9,7.364815E-7,5.276375E-5,9.76915E-8,1.009798E-7,0.005183785,0.005299492,8.688086,7.759033E-5,491706.3,491706.3
3.722816E-6,14.91742,-2.461393E10,1364.248,1364.248,0.001157303,1.0,0.8934259,2.062084E-4,0.01157496,0.003987377,0.00461225,9.615281E-5,0.00665289,1.643317E-4,4.503392E-4,0.01924887,1.874626E-4,1.361599E-4,0.001018186,7.584192E-5,3.543927E-4,8.794843E-5,1.573824E-4,0.01488468,0.004019916,0.001470681,1.000306E-4,7.437526E-5,0.001648205,2.128247E-5,3.620208E-8,2.150325E-4,3.468728E-7,1.932524E-5,1.448865E-6,2.256079E-5,8.863853E-9,2.236026E-4,4.898743E-4,1.472601E-4,6.782326E-5,5.70617E-6,7.682975E-4,6.436419E-5,7.211217E-4,0.01338371,0.001363956,0.007079855,1.925625E-4,3.09999E-9,7.621768E-7,5.370031E-5,1.00298E-7,1.050109E-7,0.005145005,0.005231336,8.6849,7.758068E-5,491526.0,491526.0
3.842625E-6,14.92067,-2.391431E10,1363.664,1363.664,0.001157303,1.0,0.8927759,2.010957E-4,0.01182771,0.003906483,0.004692202,9.463977E-5,0.006785884,1.696436E-4,4.580597E-4,0.01946681,1.872747E-4,1.41104E-4,0.00103849,7.677733E-5,3.571992E-4,8.53513E-5,1.53058E-4,0.01506144,0.004068904,0.001493749,1.021437E-4,7.344031E-5,0.001672512,2.23931E-5,3.890816E-8,2.198458E-4,3.674541E-7,2.005027E-5,1.527154E-6,2.339057E-5,9.503537E-9,2.256447E-4,4.948444E-4,1.519837E-4,6.892136E-5,5.897328E-6,7.787839E-4,6.503546E-5,7.271842E-4,0.01326972,0.001379948,0.007070303,1.92585E-4,3.356485E-9,8.090213E-7,5.536595E-5,1.050207E-7,1.124219E-7,0.005076868,0.005111857,8.679289,7.756375E-5,491208.4,491208.4
3.905823E-6,14.92234,-2.356035E10,1363.362,1363.362,0.001157303,1.0,0.8924407,1.984966E-4,0.01195856,0.003865093,0.004733041,9.38631E-5,0.006854847,1.724246E-4,4.620169E-4,0.0195787,1.871789E-4,1.436959E-4,0.001049054,7.725204E-5,3.586229E-4,8.403428E-5,1.508612E-4,0.01515228,0.004094033,0.001505621,1.032345E-4,7.295894E-5,0.001685035,2.298194E-5,4.036636E-8,2.223448E-4,3.784471E-7,2.0431E-5,1.568893E-6,2.382631E-5,9.848223E-9,2.266727E-4,4.973691E-4,1.544467E-4,6.948107E-5,5.997172E-6,7.841599E-4,6.537978E-5,7.302397E-4,0.01321064,0.001388091,0.00706539,1.925771E-4,3.495301E-9,8.339362E-7,5.62313E-5,1.075187E-7,1.163951E-7,0.005041873,0.005050633,8.6764,7.755508E-5,491044.9,491044.9
4.028693E-6,14.92549,-2.289982E10,1362.788,1362.788,0.001157303,1.0,0.8918032,1.936267E-4,0.01220821,0.003787057,0.004809917,9.239384E-5,0.006986642,1.777898E-4,4.694917E-4,0.01979045,1.869984E-4,1.487033E-4,0.001069316,7.813987E-5,3.612841E-4,8.157246E-5,1.467477E-4,0.01532433,0.004141534,0.001528139,1.053097E-4,7.204565E-5,0.001708816,2.413223E-5,4.326076E-8,2.271264E-4,4.000796E-7,2.116779E-5,1.650889E-6,2.466941E-5,1.053245E-8,2.285792E-4,5.020948E-4,1.591786E-4,7.053226E-5,6.189339E-6,7.943181E-4,6.60307E-5,7.359137E-4,0.01309777,0.001403368,0.007056074,1.92526E-4,3.772013E-9,8.827454E-7,5.788791E-5,1.123871E-7,1.242408E-7,0.004975627,0.004935009,8.670917,7.753871E-5,490734.6,490734.6
4.227709E-6,14.93035,-2.190042E10,1361.892,1361.892,0.001157303,1.0,0.8908088,1.862142E-4,0.01259999,0.003667055,0.004927839,9.012126E-5,0.007194044,1.863658E-4,4.810245E-4,0.02011819,1.867198E-4,1.567256E-4,0.001101408,7.948686E-5,3.653183E-4,7.78398E-5,1.404925E-4,0.01559104,0.004214887,0.001563131,1.0855E-4,7.062622E-5,0.001745845,2.600911E-5,4.810813E-8,2.346658E-4,4.358041E-7,2.235159E-5,1.78597E-6,2.60234E-5,1.167876E-8,2.314296E-4,5.092731E-4,1.666886E-4,7.213788E-5,6.495243E-6,8.100021E-4,6.703652E-5,7.444146E-4,0.01292026,0.001426671,0.007041602,1.923563E-4,4.238644E-9,9.627111E-7,6.050134E-5,1.203011E-7,1.372646E-7,0.004873019,0.004756671,8.662392,7.751347E-5,490252.1,490252.1
4.30199E-6,14.93209,-2.154783E10,1361.567,1361.567,0.001157303,1.0,0.8904492,1.835886E-4,0.0127424,0.003624189,0.004969878,8.930536E-5,0.007269607,1.895306E-4,4.851564E-4,0.02023593,1.866197E-4,1.596918E-4,0.001113167,7.996259E-5,3.66742E-4,7.652175E-5,1.382782E-4,0.015687,0.00424118,0.001575745,1.097227E-4,7.011461E-5,0.001759219,2.671355E-5,4.996622E-8,2.37417E-4,4.493446E-7,2.279037E-5,1.837083E-6,2.652496E-5,1.211837E-8,2.324232E-4,5.118104E-4,1.694433E-4,7.270804E-5,6.607736E-6,8.156252E-4,6.739737E-5,7.473834E-4,0.01285563,0.001434937,0.007036385,1.922687E-4,4.418505E-9,9.928102E-7,6.145516E-5,1.232627E-7,1.422197E-7,0.00483613,0.004692793,8.659316,7.750444E-5,490078.1,490078.1
4.471136E-6,14.93592,-2.07824E10,1360.846,1360.846,0.001157303,1.0,0.8896519,1.778711E-4,0.01305938,0.003530191,0.005061913,8.750838E-5,0.007438143,1.966661E-4,4.942402E-4,0.02049544,1.863986E-4,1.663903E-4,0.001139529,8.099577E-5,3.698316E-4,7.365913E-5,1.33459E-4,0.01589873,0.004298994,0.001603629,1.123233E-4,6.898406E-5,0.001788828,2.832457E-5,5.429112E-8,2.435614E-4,4.805665E-7,2.378341E-5,1.954805E-6,2.765923E-5,1.314216E-8,2.345566E-4,5.173232E-4,1.756208E-4,7.395164E-5,6.860581E-6,8.279972E-4,6.819168E-5,7.537664E-4,0.01271154,0.001452954,0.007024853,1.920273E-4,4.839087E-9,1.06178E-6,6.358511E-5,1.30019E-7,1.536775E-7,0.004754771,0.004552382,8.652515,7.748457E-5,489693.1,489693.1
4.507919E-6,14.93673,-2.062247E10,1360.693,1360.693,0.001157303,1.0,0.8894824,1.766737E-4,0.01312702,0.003510391,0.005081274,8.712842E-5,0.007474163,1.982048E-4,4.96158E-4,0.02055034,1.863517E-4,1.678368E-4,0.001145188,8.121162E-5,3.704767E-4,7.306094E-5,1.324501E-4,0.01594358,0.004311199,0.001609543,1.128764E-4,6.874435E-5,0.001795117,2.86761E-5,5.524853E-8,2.448759E-4,4.874253E-7,2.399823E-5,1.980645E-6,2.790444E-5,1.336892E-8,2.349978E-4,5.184753E-4,1.769469E-4,7.421238E-5,6.914962E-6,8.306109E-4,6.835956E-5,7.550882E-4,0.01268075,0.00145673,0.007022407,1.919678E-4,4.932542E-9,1.076851E-6,6.404072E-5,1.314903E-7,1.561999E-7,0.004737546,0.004522743,8.651071,7.748038E-5,489611.4,489611.4
4.52596E-6,14.93712,-2.054483E10,1360.618,1360.618,0.001157303,1.0,0.8893998,1.760923E-4,0.01316002,0.003500761,0.005090686,8.694344E-5,0.007491748,1.989578E-4,4.970912E-4,0.02057707,1.863289E-4,1.685449E-4,0.001147954,8.131638E-5,3.707897E-4,7.277061E-5,1.319603E-4,0.01596542,0.004317139,0.001612424,1.131461E-4,6.862757E-5,0.001798183,2.884865E-5,5.572025E-8,2.455179E-4,4.907979E-7,2.410345E-5,1.993349E-6,2.80245E-5,1.348066E-8,2.352113E-4,5.190344E-4,1.77595E-4,7.433903E-5,6.941554E-6,8.318832E-4,6.844128E-5,7.557281E-4,0.01266573,0.001458563,0.007021215,1.919377E-4,4.978632E-9,1.08425E-6,6.426319E-5,1.322122E-7,1.574408E-7,0.004729158,0.00450832,8.650368,7.747834E-5,489571.6,489571.6
4.585938E-6,14.93841,-2.029049E10,1360.371,1360.371,0.001157303,1.0,0.8891274,1.741861E-4,0.01326897,0.003469126,0.005121593,8.633493E-5,0.007549832,2.014531E-4,5.001597E-4,0.02066504,1.862535E-4,1.708928E-4,0.001157106,8.165946E-5,3.718144E-4,7.181962E-5,1.303546E-4,0.01603732,0.004336665,0.001621916,1.140352E-4,6.8243E-5,0.001808286,2.9423E-5,5.729877E-8,2.476392E-4,5.020517E-7,2.445255E-5,2.035731E-6,2.842277E-5,1.385466E-8,2.35908E-4,5.208657E-4,1.797392E-4,7.475434E-5,7.029593E-6,8.360673E-4,6.871008E-5,7.578167E-4,0.0126161,0.001464576,0.007017289,1.918339E-4,5.133078E-9,1.108892E-6,6.499823E-5,1.346132E-7,1.615846E-7,0.004701549,0.004460901,8.648051,7.747164E-5,489440.5,489440.5
4.738496E-6,14.94161,-1.966841E10,1359.757,1359.757,0.001157303,1.0,0.8884498,1.695159E-4,0.01354086,0.003391183,0.005197648,8.482993E-5,0.007695036,2.077457E-4,5.077371E-4,0.02088276,1.860662E-4,1.768218E-4,0.001180094,8.249793E-5,3.74317E-4,6.949438E-5,1.264218E-4,0.01621546,0.00438487,0.001645465,1.162469E-4,6.728931E-5,0.00183339,3.088816E-5,6.138199E-8,2.529475E-4,5.309469E-7,2.533577E-5,2.144498E-6,2.94294E-5,1.482269E-8,2.375926E-4,5.253411E-4,1.851212E-4,7.577255E-5,7.251008E-6,8.464085E-4,6.937464E-5,7.628731E-4,0.01249208,0.001479311,0.007007543,1.91545E-4,5.534028E-9,1.171809E-6,6.683681E-5,1.407266E-7,1.722423E-7,0.004633166,0.004343816,8.642299,7.745508E-5,489115.0,489115.0
4.766585E-6,14.94218,-1.955759E10,1359.646,1359.646,0.001157303,1.0,0.8883274,1.686831E-4,0.01359012,0.003377218,0.005211259,8.455941E-5,0.007721379,2.088958E-4,5.090974E-4,0.02092192,1.860324E-4,1.779067E-4,0.001184281,8.26471E-5,3.747619E-4,6.908049E-5,1.257207E-4,0.01624753,0.00439352,0.00164971,1.166464E-4,6.711749E-5,0.001837922,3.115856E-5,6.214438E-8,2.539114E-4,5.363086E-7,2.549765E-5,2.164675E-6,2.961372E-5,1.500354E-8,2.378895E-4,5.261372E-4,1.861009E-4,7.595418E-5,7.29138E-6,8.482663E-4,6.949407E-5,7.637651E-4,0.01246959,0.001481939,0.007005786,1.914882E-4,5.609115E-9,1.183428E-6,6.717051E-5,1.418532E-7,1.742225E-7,0.004620858,0.004322799,8.641262,7.745211E-5,489056.3,489056.3
4.991889E-6,14.94663,-1.870734E10,1358.777,1358.777,0.001157303,1.0,0.8873704,1.622819E-4,0.01397675,0.003269215,0.005316384,8.245798E-5,0.007928551,2.180281E-4,5.196459E-4,0.02122639,1.857679E-4,1.865356E-4,0.001217399,8.379005E-5,3.781672E-4,6.590652E-5,1.203336E-4,0.01649722,0.004460545,0.001682812,1.197707E-4,6.577873E-5,0.001873322,3.333356E-5,6.837118E-8,2.615002E-4,5.79743E-7,2.678791E-5,2.328101E-6,3.108098E-5,1.648179E-8,2.401353E-4,5.32235E-4,1.938378E-4,7.735033E-5,7.610961E-6,8.626885E-4,7.042141E-5,7.705209E-4,0.01229279,0.001502135,0.006992076,1.909979E-4,6.224797E-9,1.276934E-6,6.979571E-5,1.508964E-7,1.902872E-7,0.004525072,0.00415985,8.63317,7.742906E-5,488598.3,488598.3
5.040183E-6,14.94755,-1.85336E10,1358.596,1358.596,0.001157303,1.0,0.8871709,1.609724E-4,0.0140577,0.003246971,0.005338002,8.202308E-5,0.007972015,2.199642E-4,5.218248E-4,0.02128947,1.857127E-4,1.883681E-4,0.001224391,8.4023E-5,3.788605E-4,6.525886E-5,1.19232E-4,0.01654902,0.004474374,0.001689691,1.20422E-4,6.550075E-5,0.001880695,3.38011E-5,6.973153E-8,2.630942E-4,5.891499E-7,2.706259E-5,2.363497E-6,3.139284E-5,1.680504E-8,2.405863E-4,5.33477E-4,1.954681E-4,7.763586E-5,7.678477E-6,8.656714E-4,7.061326E-5,7.718794E-4,0.01225571,0.001506265,0.006989225,1.908855E-4,6.359859E-9,1.297041E-6,7.03466E-5,1.528362E-7,1.937711E-7,0.004505206,0.004126196,8.631487,7.74243E-5,488503.0,488503.0
5.157152E-6,14.94973,-1.812433E10,1358.163,1358.163,0.001157303,1.0,0.8866954,1.578848E-4,0.01425109,0.003194326,0.005389121,8.099092E-5,0.008075985,2.24623E-4,5.269904E-4,0.02143926,1.855812E-4,1.927826E-4,0.001241179,8.457103E-5,3.8049E-4,6.373401E-5,1.166349E-4,0.01667215,0.004507133,0.001706061,1.219744E-4,6.483974E-5,0.001898259,3.493511E-5,7.306156E-8,2.669098E-4,6.120629E-7,2.772518E-5,2.449729E-6,3.214432E-5,1.759676E-8,2.41638E-4,5.363976E-4,1.993774E-4,7.830877E-5,7.840615E-6,8.727485E-4,7.10685E-5,7.750495E-4,0.01216705,0.001515999,0.006982437,1.906041E-4,6.691254E-9,1.345808E-6,7.16644E-5,1.575359E-7,2.022624E-7,0.004457994,0.004046422,8.627481,7.741301E-5,488276.3,488276.3
5.177487E-6,14.9501,-1.805479E10,1358.089,1358.089,0.001157303,1.0,0.8866139,1.573599E-4,0.01428433,0.003185348,0.005397831,8.081449E-5,0.008093875,2.254286E-4,5.278725E-4,0.02146488,1.855586E-4,1.935466E-4,0.001244077,8.466401E-5,3.807663E-4,6.347511E-5,1.161935E-4,0.01669322,0.004512723,0.001708865,1.222407E-4,6.472657E-5,0.001901271,3.513249E-5,7.364555E-8,2.675666E-4,6.160648E-7,2.783998E-5,2.464793E-6,3.22744E-5,1.773567E-8,2.41815E-4,5.368929E-4,2.000513E-4,7.84231E-5,7.868602E-6,8.739579E-4,7.11463E-5,7.755836E-4,0.0121518,0.001517653,0.006981274,1.905539E-4,6.749482E-9,1.354296E-6,7.189113E-5,1.583531E-7,2.037461E-7,0.004449915,0.0040328,8.626795,7.741109E-5,488237.5,488237.5
5.199397E-6,14.9505,-1.798039E10,1358.009,1358.009,0.001157303,1.0,0.8865264,1.567982E-4,0.01432003,0.003175732,0.00540716,8.062536E-5,0.00811309,2.262951E-4,5.288178E-4,0.02149235,1.855343E-4,1.943686E-4,0.001247193,8.476346E-5,3.810618E-4,6.319816E-5,1.157212E-4,0.01671582,0.004518712,0.001711872,1.225265E-4,6.46052E-5,0.001904502,3.534522E-5,7.427642E-8,2.682723E-4,6.203825E-7,2.796355E-5,2.481047E-6,3.241438E-5,1.788575E-8,2.42004E-4,5.374225E-4,2.007756E-4,7.854543E-5,7.898692E-6,8.752541E-4,7.122969E-5,7.761536E-4,0.01213542,0.001519423,0.006980026,1.904994E-4,6.812421E-9,1.363443E-6,7.213467E-5,1.592336E-7,2.053471E-7,0.004441251,0.004018202,8.626058,7.740902E-5,488195.8,488195.8
5.227067E-6,14.951,-1.78872E10,1357.909,1357.909,0.001157303,1.0,0.8864164,1.560947E-4,0.01436492,0.003163673,0.005418856,8.0388E-5,0.008137264,2.273873E-4,5.300039E-4,0.02152682,1.855039E-4,1.95405E-4,0.001251117,8.488794E-5,3.814315E-4,6.285141E-5,1.151296E-4,0.0167442,0.004526225,0.00171565,1.228856E-4,6.445279E-5,0.001908563,3.561397E-5,7.507559E-8,2.691603E-4,6.258441E-7,2.811941E-5,2.501609E-6,3.259088E-5,1.807591E-8,2.422398E-4,5.380853E-4,2.016874E-4,7.869863E-5,7.936592E-6,8.76881E-4,7.133436E-5,7.768653E-4,0.01211481,0.001521639,0.006978459,1.904301E-4,6.892205E-9,1.374999E-6,7.244105E-5,1.603457E-7,2.073725E-7,0.004430373,0.003999888,8.625133,7.740643E-5,488143.5,488143.5
5.268584E-6,14.95174,-1.774895E10,1357.76,1357.76,0.001157303,1.0,0.8862524,1.550507E-4,0.0144319,0.003145751,0.005436231,8.003483E-5,0.008173351,2.290216E-4,5.317678E-4,0.02157814,1.854585E-4,1.969565E-4,0.001256984,8.507246E-5,3.819793E-4,6.233717E-5,1.142518E-4,0.01678644,0.004537392,0.001721276,1.234208E-4,6.422584E-5,0.001914614,3.601745E-5,7.627981E-8,2.704862E-4,6.340572E-7,2.835288E-5,2.532535E-6,3.285513E-5,1.836251E-8,2.425881E-4,5.390675E-4,2.030499E-4,7.892588E-5,7.993258E-6,8.793012E-4,7.149007E-5,7.779164E-4,0.01208406,0.001524927,0.006976123,1.903249E-4,7.01254E-9,1.392346E-6,7.289839E-5,1.620144E-7,2.104189E-7,0.004414179,0.003972652,8.623756,7.740257E-5,488065.5,488065.5
5.377514E-6,14.95366,-1.739499E10,1357.373,1357.373,0.001157303,1.0,0.8858283,1.523763E-4,0.01460552,0.003099691,0.005480852,7.912487E-5,0.008266993,2.332843E-4,5.363081E-4,0.02171043,1.85341E-4,2.010072E-4,0.001272263,8.554411E-5,3.833785E-4,6.102156E-5,1.120035E-4,0.01689544,0.004566107,0.001735807,1.248052E-4,6.36401E-5,0.001930261,3.707715E-5,7.946766E-8,2.739288E-4,6.557057E-7,2.89632E-5,2.614082E-6,3.354517E-5,1.912161E-8,2.434708E-4,5.415763E-4,2.06592E-4,7.950752E-5,8.140786E-6,8.855358E-4,7.18912E-5,7.805819E-4,0.01200427,0.001533343,0.006970089,1.900427E-4,7.331728E-9,1.437895E-6,7.408499E-5,1.663929E-7,2.184512E-7,0.004372399,0.003902555,8.620196,7.739265E-5,487864.0,487864.1
5.458522E-6,14.95505,-1.713965E10,1357.091,1357.091,0.001157303,1.0,0.8855185,1.50446E-4,0.0147327,0.003066308,0.00551316,7.846329E-5,0.008335682,2.364312E-4,5.39605E-4,0.02180668,1.852551E-4,2.040012E-4,0.001283519,8.588359E-5,3.843845E-4,6.007349E-5,1.10381E-4,0.01697483,0.004586929,0.001746402,1.258165E-4,6.321333E-5,0.001941687,3.786617E-5,8.186435E-8,2.764558E-4,6.718952E-7,2.941502E-5,2.6751E-6,3.405527E-5,1.969269E-8,2.440992E-4,5.433804E-4,2.091962E-4,7.992685E-5,8.249443E-6,8.900674E-4,7.218278E-5,7.82481E-4,0.01194576,0.001539412,0.006965687,1.898277E-4,7.572285E-9,1.471796E-6,7.495518E-5,1.696493E-7,2.244598E-7,0.004341972,0.003851662,8.6176,7.738544E-5,487717.1,487717.1
5.473916E-6,14.95532,-1.709187E10,1357.038,1357.038,0.001157303,1.0,0.8854601,1.500847E-4,0.01475669,0.003060046,0.005519217,7.8339E-5,0.008348644,2.37027E-4,5.40224E-4,0.02182477,1.852389E-4,2.045684E-4,0.001285648,8.594704E-5,3.845724E-4,5.989617E-5,1.100773E-4,0.01698976,0.004590836,0.001748396,1.260069E-4,6.313307E-5,0.001943838,3.801619E-5,8.232225E-8,2.769328E-4,6.749801E-7,2.950068E-5,2.686731E-6,3.415191E-5,1.980183E-8,2.44216E-4,5.437173E-4,2.096882E-4,8.000528E-5,8.269989E-6,8.909187E-4,7.223755E-5,7.828341E-4,0.01193472,0.001540548,0.006964858,1.897863E-4,7.618299E-9,1.47824E-6,7.511937E-5,1.702681E-7,2.256048E-7,0.004336251,0.003842108,8.617111,7.738409E-5,487689.4,487689.4
5.703237E-6,14.9591,-1.640661E10,1356.262,1356.262,0.001157303,1.0,0.8846101,1.449004E-4,0.01510725,0.002969755,0.005606453,7.653968E-5,0.008538419,2.458189E-4,5.491708E-4,0.02208691,1.850032E-4,2.12951E-4,0.001316997,8.685402E-5,3.872546E-4,5.735709E-5,1.057214E-4,0.01720638,0.004647181,0.001777361,1.287804E-4,6.196807E-5,0.001975161,4.025382E-5,8.923434E-8,2.839231E-4,7.212382E-7,3.076935E-5,2.861301E-6,3.558028E-5,2.145079E-8,2.458616E-4,5.485267E-4,2.169102E-4,8.112826E-5,8.572286E-6,9.032392E-4,7.303027E-5,7.878121E-4,0.01177317,0.001556811,0.006952806,1.891548E-4,8.314997E-9,1.574281E-6,7.752212E-5,1.794849E-7,2.427773E-7,0.004253243,0.003704035,8.610007,7.736452E-5,487287.4,487287.4
5.907449E-6,14.9623,-1.583541E10,1355.597,1355.597,0.001157303,1.0,0.883882,1.405751E-4,0.01540931,0.00289377,0.005679711,7.501494E-5,0.00870242,2.535204E-4,5.567311E-4,0.02230944,1.848014E-4,2.20314E-4,0.001344364,8.760548E-5,3.894704E-4,5.524622E-5,1.02089E-4,0.0173907,0.004694594,0.001802066,1.311554E-4,6.097627E-5,0.002001973,4.224998E-5,9.552605E-8,2.899729E-4,7.628719E-7,3.188775E-5,3.018739E-6,3.683475E-5,2.295397E-8,2.471891E-4,5.524981E-4,2.231777E-4,8.206096E-5,8.835708E-6,9.136762E-4,7.37017E-5,7.918325E-4,0.01163367,0.001570334,0.006942506,1.885717E-4,8.952353E-9,1.659812E-6,7.959639E-5,1.876887E-7,2.582311E-7,0.004182617,0.003587403,8.603942,7.734796E-5,486944.1,486944.2
5.961895E-6,14.96313,-1.56889E10,1355.423,1355.423,0.001157303,1.0,0.8836922,1.394652E-4,0.0154883,0.002874175,0.005698578,7.462014E-5,0.008745382,2.555539E-4,5.586855E-4,0.02236712,1.847488E-4,2.222613E-4,0.001351577,8.779746E-5,3.900354E-4,5.470572E-5,1.011573E-4,0.01743855,0.004706815,0.001808489,1.317742E-4,6.071876E-5,0.002008959,4.278261E-5,9.722434E-8,2.91559E-4,7.740366E-7,3.218416E-5,3.061018E-6,3.716643E-5,2.336006E-8,2.475227E-4,5.535104E-4,2.248233E-4,8.229951E-5,8.90504E-6,9.163783E-4,7.38755E-5,7.928432E-4,0.01159714,0.001573795,0.006939826,1.884136E-4,9.124883E-9,1.682606E-6,8.013935E-5,1.89875E-7,2.623741E-7,0.004164284,0.003557261,8.602365,7.734368E-5,486854.9,486854.9
