Time_Soln#4 (sec),Volume_Soln#4 (cm3),Volumetric_heat_production_rate_Soln#4 (erg/cm3-sec),Surface_temperature_Soln#4 (K),Temperature_Soln#4 (K),Mass_Soln#4 (g),Pressure_Soln#4 (atm),Mole_fraction_H2_Soln#4 (),Mole_fraction_H_Soln#4 (),Mole_fraction_CH4_Soln#4 (),Mole_fraction_CH3_Soln#4 (),Mole_fraction_C2H6_Soln#4 (),Mole_fraction_C2H5_Soln#4 (),Mole_fraction_C2H4_Soln#4 (),Mole_fraction_C2H2_Soln#4 (),Mole_fraction_C3H8_Soln#4 (),Mole_fraction_C3H6_Soln#4 (),Mole_fraction_C3H5-A_Soln#4 (),Mole_fraction_C3H4-P_Soln#4 (),Mole_fraction_C3H4-A_Soln#4 (),Mole_fraction_NC4H10_Soln#4 (),Mole_fraction_IC4H10_Soln#4 (),Mole_fraction_IC4H9_Soln#4 (),Mole_fraction_TC4H9_Soln#4 (),Mole_fraction_IC4H8_Soln#4 (),Mole_fraction_IC4H7_Soln#4 (),Mole_fraction_C4H8-1_Soln#4 (),Mole_fraction_C4H8-2_Soln#4 (),Mole_fraction_C4H71-3_Soln#4 (),Mole_fraction_C4H6_Soln#4 (),Mole_fraction_C4H4_Soln#4 (),Mole_fraction_C6H6_Soln#4 (),Mole_fraction_C5H6_Soln#4 (),Mole_fraction_MCPTD_Soln#4 (),Mole_fraction_NC5H12_Soln#4 (),Mole_fraction_NEOC5H12_Soln#4 (),Mole_fraction_NC5H10_Soln#4 (),Mole_fraction_B1M2_Soln#4 (),Mole_fraction_B1M3_Soln#4 (),Mole_fraction_B2M2_Soln#4 (),Mole_fraction_LC5H8_Soln#4 (),Mole_fraction_DIALLYL_Soln#4 (),Mole_fraction_CYC6H8_Soln#4 (),Mole_fraction_CYC6H10_Soln#4 (),Mole_fraction_NC6H12_Soln#4 (),Mole_fraction_NC7H14_Soln#4 (),Mole_fraction_IC8H16_Soln#4 (),Mole_fraction_DIMEPTD_Soln#4 (),Mole_fraction_C7H8_Soln#4 (),Mole_fraction_C7H7_Soln#4 (),Mole_fraction_C6H5C2H3_Soln#4 (),Mole_fraction_C6H5C2H5_Soln#4 (),Mole_fraction_XYLENE_Soln#4 (),Mole_fraction_C6H5C2H4C6H5_Soln#4 (),Mole_fraction_NPBENZ_Soln#4 (),Mole_fraction_NC10H20_Soln#4 (),Mole_fraction_IC12H26_Soln#4 (),Molecular_weight_Soln#4 (g/mole),Mass_density_Soln#4 (g/cm3),Unburned_hydrocarbons_Soln#4 (ppm),Volatile_organic_compounds_Soln#4 (ppm)
1.383456E-5,14.98588,-1.331053E9,1146.876,1146.876,0.001459209,1.0,0.9435173,7.286999E-6,4.323103E-4,2.00266E-4,4.564138E-5,1.573201E-5,2.128588E-4,2.054934E-7,8.811428E-6,5.774155E-4,2.048186E-5,1.857522E-7,3.288474E-5,1.68979E-6,7.619994E-6,3.986325E-6,1.771032E-5,5.92796E-4,1.089606E-4,5.091244E-5,1.308931E-6,2.579915E-5,4.836994E-5,6.061283E-9,7.270242E-6,2.562211E-8,1.140422E-8,9.314119E-8,1.159666E-6,2.471266E-5,3.639626E-7,1.507413E-6,8.627644E-9,3.555133E-5,6.505427E-7,1.587963E-9,5.544005E-10,2.665797E-6,4.671166E-5,0.01894114,6.481609E-5,0.007887326,1.447454E-5,1.449586E-10,6.13755E-7,3.885732E-8,4.930253E-9,1.093658E-7,0.0101932,0.01684372,9.163643,9.737187E-5,518620.7,518620.7
1.396452E-5,14.98581,-1.328792E9,1146.848,1146.848,0.001459209,1.0,0.9434967,7.301958E-6,4.387929E-4,2.007774E-4,4.643056E-5,1.576745E-5,2.158289E-4,2.106067E-7,8.977569E-6,5.842136E-4,2.055261E-5,1.910276E-7,3.335046E-5,1.720561E-6,7.706864E-6,3.988545E-6,1.7718E-5,5.999176E-4,1.100367E-4,5.170048E-5,1.336966E-6,2.599573E-5,4.911314E-5,6.276942E-9,7.374179E-6,2.636606E-8,1.168041E-8,9.480472E-8,1.178267E-6,2.505754E-5,3.728698E-7,1.542962E-6,8.857108E-9,3.605484E-5,6.645622E-7,1.640987E-9,5.719528E-10,2.695871E-6,4.736059E-5,0.01893772,6.572962E-5,0.007886863,1.465235E-5,1.513982E-10,6.307852E-7,3.949174E-8,5.110865E-9,1.123944E-7,0.01019002,0.0168401,9.163455,9.737231E-5,518610.0,518610.0
1.401087E-5,14.98579,-1.32799E9,1146.837,1146.837,0.001459209,1.0,0.9434894,7.307168E-6,4.411085E-4,2.00956E-4,4.671275E-5,1.57798E-5,2.168894E-4,2.124459E-7,9.037007E-6,5.866393E-4,2.057737E-5,1.929294E-7,3.351675E-5,1.731567E-6,7.73786E-6,3.989304E-6,1.772063E-5,6.024592E-4,1.104202E-4,5.198212E-5,1.347023E-6,2.606536E-5,4.937881E-5,6.35506E-9,7.411303E-6,2.663436E-8,1.177978E-8,9.539958E-8,1.184914E-6,2.518071E-5,3.760729E-7,1.555726E-6,8.939747E-9,3.623463E-5,6.695812E-7,1.66017E-9,5.782996E-10,2.7066E-6,4.759226E-5,0.0189365,6.605578E-5,0.007886698,1.471567E-5,1.537441E-10,6.369193E-7,3.971864E-8,5.176331E-9,1.13485E-7,0.01018888,0.01683881,9.163387,9.737246E-5,518606.2,518606.2
1.41135E-5,14.98574,-1.326212E9,1146.815,1146.815,0.001459209,1.0,0.9434732,7.318478E-6,4.462423E-4,2.013445E-4,4.733891E-5,1.580664E-5,2.192401E-4,2.16548E-7,9.168956E-6,5.920119E-4,2.063127E-5,1.971791E-7,3.38853E-5,1.755994E-6,7.806514E-6,3.990924E-6,1.772624E-5,6.080897E-4,1.112689E-4,5.260677E-5,1.369402E-6,2.62186E-5,4.996817E-5,6.530343E-9,7.493601E-6,2.72341E-8,1.200146E-8,9.671955E-8,1.199655E-6,2.545375E-5,3.832153E-7,1.584149E-6,9.124254E-9,3.663309E-5,6.807292E-7,1.703169E-9,5.925193E-10,2.730359E-6,4.810561E-5,0.01893379,6.677861E-5,0.007886333,1.48557E-5,1.590341E-10,6.506159E-7,4.02222E-8,5.323307E-9,1.1592E-7,0.01018636,0.01683594,9.163239,9.73728E-5,518597.8,518597.8
1.462999E-5,14.98548,-1.317334E9,1146.701,1146.701,0.001459209,1.0,0.9433914,7.370857E-6,4.722143E-4,2.031623E-4,5.051705E-5,1.593141E-5,2.311202E-4,2.377988E-7,9.83983E-6,6.190931E-4,2.088494E-5,2.19362E-7,3.574728E-5,1.880079E-6,8.152567E-6,3.997894E-6,1.775044E-5,6.364911E-4,1.155293E-4,5.577204E-5,1.484366E-6,2.697127E-5,5.295733E-5,7.460517E-9,7.909854E-6,3.036891E-8,1.315112E-8,1.034196E-7,1.274314E-6,2.683424E-5,4.201864E-7,1.730457E-6,1.008414E-8,3.864618E-5,7.375213E-7,1.930364E-9,6.675403E-10,2.850046E-6,5.069734E-5,0.01892013,7.042954E-5,0.007884493,1.555672E-5,1.876666E-10,7.218878E-7,4.278032E-8,6.104979E-9,1.285819E-7,0.01017365,0.01682152,9.16249,9.737448E-5,518555.4,518555.4
1.478733E-5,14.9854,-1.31465E9,1146.667,1146.667,0.001459209,1.0,0.9433664,7.385349E-6,4.801677E-4,2.036719E-4,5.149361E-5,1.596614E-5,2.347544E-4,2.444736E-7,1.004633E-5,6.273545E-4,2.095658E-5,2.263857E-7,3.631664E-5,1.918239E-6,8.258138E-6,3.999636E-6,1.775652E-5,6.451619E-4,1.168235E-4,5.674293E-5,1.520153E-6,2.719435E-5,5.387523E-5,7.760218E-9,8.037298E-6,3.136289E-8,1.351269E-8,1.054783E-7,1.297203E-6,2.725673E-5,4.317892E-7,1.776089E-6,1.038701E-8,3.926176E-5,7.550347E-7,2.003221E-9,6.915682E-10,2.886533E-6,5.148927E-5,0.01891596,7.154565E-5,0.007883932,1.576893E-5,1.970847E-10,7.443771E-7,4.356724E-8,6.357397E-9,1.325744E-7,0.01016977,0.01681712,9.162262,9.737497E-5,518542.5,518542.5
1.518752E-5,14.98521,-1.307877E9,1146.58,1146.58,0.001459209,1.0,0.9433029,7.419365E-6,5.004757E-4,2.048816E-4,5.399344E-5,1.60481E-5,2.440262E-4,2.618637E-7,1.057564E-5,6.483868E-4,2.112784E-5,2.448022E-7,3.776876E-5,2.015979E-6,8.526918E-6,4.003326E-6,1.776942E-5,6.672499E-4,1.201069E-4,5.922485E-5,1.612695E-6,2.774896E-5,5.62241E-5,8.557168E-9,8.362666E-6,3.397213E-8,1.44559E-8,1.107478E-7,1.355694E-6,2.833493E-5,4.619989E-7,1.894282E-6,1.117896E-8,4.083174E-5,7.999773E-7,2.196187E-9,7.551686E-10,2.979375E-6,5.350781E-5,0.01890533,7.439157E-5,0.007882506,1.630569E-5,2.225494E-10,8.03176E-7,4.558377E-8,7.029762E-9,1.43007E-7,0.01015987,0.01680593,9.16168,9.73762E-5,518509.6,518509.6
1.525832E-5,14.98518,-1.306687E9,1146.564,1146.564,0.001459209,1.0,0.9432916,7.424968E-6,5.040796E-4,2.05083E-4,5.443798E-5,1.606167E-5,2.456706E-4,2.650023E-7,1.066987E-5,6.521102E-4,2.115655E-5,2.481438E-7,3.802622E-5,2.033368E-6,8.574505E-6,4.003871E-6,1.777133E-5,6.711623E-4,1.206865E-4,5.966571E-5,1.629295E-6,2.784516E-5,5.664172E-5,8.703467E-9,8.420403E-6,3.444601E-8,1.462632E-8,1.116848E-7,1.36608E-6,2.852619E-5,4.674484E-7,1.915508E-6,1.132233E-8,4.111009E-5,8.079847E-7,2.231491E-9,7.668006E-10,2.995805E-6,5.38655E-5,0.01890345,7.489604E-5,0.007882254,1.640018E-5,2.272886E-10,8.138186E-7,4.594273E-8,7.153359E-9,1.448943E-7,0.01015811,0.01680395,9.161578,9.737642E-5,518503.8,518503.8
1.579128E-5,14.98494,-1.297811E9,1146.449,1146.449,0.001459209,1.0,0.9432068,7.463354E-6,5.31308E-4,2.064846E-4,5.780476E-5,1.615545E-5,2.580839E-4,2.892209E-7,1.138439E-5,6.801591E-4,2.135832E-5,2.741011E-7,3.996895E-5,2.165132E-6,8.933012E-6,4.006989E-6,1.778237E-5,7.006531E-4,1.250372E-4,6.299996E-5,1.756387E-6,2.855098E-5,5.980433E-5,9.856872E-9,8.856586E-6,3.813146E-8,1.594345E-8,1.187796E-7,1.444605E-6,2.99704E-5,5.094721E-7,2.07822E-6,1.243294E-8,4.321054E-5,8.687506E-7,2.50857E-9,8.580907E-10,3.119496E-6,5.656291E-5,0.01888925,7.870189E-5,0.007880355,1.710671E-5,2.653112E-10,8.96224E-7,4.866511E-8,8.12939E-9,1.594993E-7,0.01014489,0.01678903,9.160803,9.737798E-5,518460.0,518460.0
1.600663E-5,14.98484,-1.294263E9,1146.402,1146.402,0.001459209,1.0,0.9431726,7.477072E-6,5.423547E-4,2.069961E-4,5.917452E-5,1.618935E-5,2.631153E-4,2.992999E-7,1.16755E-5,6.914992E-4,2.143303E-5,2.849904E-7,4.075598E-5,2.218768E-6,9.077979E-6,4.007781E-6,1.778522E-5,7.125855E-4,1.267885E-4,6.435423E-5,1.808764E-6,2.882705E-5,6.10911E-5,1.034939E-8,9.033542E-6,3.967973E-8,1.649274E-8,1.216653E-7,1.476485E-6,3.055593E-5,5.269485E-7,2.145388E-6,1.289732E-8,4.406147E-5,8.935254E-7,2.626229E-9,8.968688E-10,3.16947E-6,5.76548E-5,0.01888351,8.024325E-5,0.007879588,1.73897E-5,2.818867E-10,9.306562E-7,4.977478E-8,8.546939E-9,1.655973E-7,0.01013953,0.016783,9.16049,9.73786E-5,518442.3,518442.3
1.663063E-5,14.98458,-1.284131E9,1146.269,1146.269,0.001459209,1.0,0.9430732,7.511428E-6,5.744915E-4,2.083147E-4,6.317045E-5,1.627576E-5,2.777385E-4,3.294386E-7,1.252597E-5,7.243711E-4,2.162946E-5,3.178341E-7,4.304196E-5,2.375316E-6,9.49829E-6,4.008685E-6,1.778871E-5,7.472032E-4,1.318411E-4,6.829814E-5,1.963752E-6,2.959811E-5,6.484622E-5,1.186397E-8,9.548357E-6,4.435672E-8,1.813944E-8,1.300797E-7,1.569287E-6,3.225807E-5,5.791681E-7,2.344396E-6,1.429308E-8,4.65331E-5,9.65924E-7,2.985723E-9,1.015476E-9,3.314228E-6,6.082348E-5,0.01886683,8.471881E-5,0.00787737,1.820126E-5,3.340261E-10,1.034037E-6,5.301946E-8,9.833348E-9,1.838916E-7,0.01012399,0.01676554,9.159584,9.738032E-5,518390.9,518391.0
1.693303E-5,14.98446,-1.279294E9,1146.204,1146.204,0.001459209,1.0,0.9430251,7.525363E-6,5.901257E-4,2.088712E-4,6.511984E-5,1.631169E-5,2.848455E-4,3.445406E-7,1.294146E-5,7.403028E-4,2.171463E-5,3.344439E-7,4.415216E-5,2.451719E-6,9.702054E-6,4.008422E-6,1.778799E-5,7.639962E-4,1.342774E-4,7.021861E-5,2.040514E-6,2.995642E-5,6.667924E-5,1.264598E-8,9.798832E-6,4.672584E-8,1.896704E-8,1.341822E-7,1.614455E-6,3.308546E-5,6.053149E-7,2.443095E-6,1.499638E-8,4.773347E-5,1.001292E-6,3.170002E-9,1.076378E-9,3.384332E-6,6.236088E-5,0.01885874,8.689161E-5,0.007876297,1.858981E-5,3.615987E-10,1.086055E-6,5.460674E-8,1.049872E-8,1.930888E-7,0.01011645,0.01675708,9.159145,9.738112E-5,518366.1,518366.1
1.718468E-5,14.98436,-1.275309E9,1146.151,1146.151,0.001459209,1.0,0.942985,7.535717E-6,6.031615E-4,2.092964E-4,6.674767E-5,1.633888E-5,2.907681E-4,3.573491E-7,1.328867E-5,7.535589E-4,2.178097E-5,3.486059E-7,4.507694E-5,2.51553E-6,9.871628E-6,4.007882E-6,1.778628E-5,7.779763E-4,1.362985E-4,7.182063E-5,2.105188E-6,3.024716E-5,6.821061E-5,1.332083E-8,1.00077E-5,4.874772E-8,1.967027E-8,1.376066E-7,1.652124E-6,3.377499E-5,6.274815E-7,2.52629E-6,1.55948E-8,4.873337E-5,1.030841E-6,3.32833E-9,1.128776E-9,3.442635E-6,6.364078E-5,0.018852,8.870114E-5,0.007875405,1.891074E-5,3.857242E-10,1.130272E-6,5.59345E-8,1.107344E-8,2.009028E-7,0.01011017,0.01675004,9.15878,9.738178E-5,518345.4,518345.4
1.736682E-5,14.98428,-1.272445E9,1146.112,1146.112,0.001459209,1.0,0.942956,7.542526E-6,6.126103E-4,2.095831E-4,6.792885E-5,1.635707E-5,2.950592E-4,3.667577E-7,1.354076E-5,7.631517E-4,2.182648E-5,3.590519E-7,4.574672E-5,2.561839E-6,9.99436E-6,4.007315E-6,1.778444E-5,7.880973E-4,1.377577E-4,7.298216E-5,2.152434E-6,3.045334E-5,6.93223E-5,1.382333E-8,1.01591E-5,5.024017E-8,2.018762E-8,1.400906E-7,1.67943E-6,3.427459E-5,6.43759E-7,2.587101E-6,1.603549E-8,4.945757E-5,1.052289E-6,3.445805E-9,1.167701E-9,3.484812E-6,6.456734E-5,0.01884713,9.001149E-5,0.007874761,1.91416E-5,4.038837E-10,1.162808E-6,5.689933E-8,1.150166E-8,2.066502E-7,0.01010562,0.01674495,9.158515,9.738225E-5,518330.5,518330.5
1.792773E-5,14.98407,-1.263741E9,1145.994,1145.994,0.001459209,1.0,0.9428668,7.560145E-6,6.417693E-4,2.10364E-4,7.158015E-5,1.64058E-5,3.082929E-4,3.964356E-7,1.432069E-5,7.926795E-4,2.195467E-5,3.922268E-7,4.781104E-5,2.705008E-6,1.037225E-5,4.004708E-6,1.777579E-5,8.19272E-4,1.42232E-4,7.656806E-5,2.300154E-6,3.106676E-5,7.276167E-5,1.544438E-8,1.062643E-5,5.498568E-8,2.182394E-8,1.477644E-7,1.763704E-6,3.581532E-5,6.950788E-7,2.777318E-6,1.743147E-8,5.168964E-5,1.118602E-6,3.822473E-9,1.292814E-9,3.61456E-6,6.742093E-5,0.0188321,9.404898E-5,0.007872779,1.984505E-5,4.635226E-10,1.265709E-6,5.988934E-8,1.288438E-8,2.248161E-7,0.01009162,0.01672928,9.157702,9.738364E-5,518284.4,518284.4
1.809275E-5,14.98401,-1.261213E9,1145.96,1145.96,0.001459209,1.0,0.9428405,7.564395E-6,6.503637E-4,2.105653E-4,7.2658E-5,1.641812E-5,3.121911E-4,4.053717E-7,1.45511E-5,8.013612E-4,2.198907E-5,4.022817E-7,4.841872E-5,2.747274E-6,1.048339E-5,4.003703E-6,1.777242E-5,8.284441E-4,1.435425E-4,7.762528E-5,2.344238E-6,3.124098E-5,7.377791E-5,1.594322E-8,1.07642E-5,5.642566E-8,2.231798E-8,1.500281E-7,1.788543E-6,3.626913E-5,7.105242E-7,2.834115E-6,1.785354E-8,5.234671E-5,1.138177E-6,3.937677E-9,1.331183E-9,3.652686E-6,6.826031E-5,0.01882768,9.523717E-5,0.007872198,2.004976E-5,4.821922E-10,1.296768E-6,6.077427E-8,1.33102E-8,2.302959E-7,0.01008749,0.01672467,9.157463,9.738405E-5,518270.9,518270.9
1.868023E-5,14.98379,-1.252329E9,1145.837,1145.837,0.001459209,1.0,0.9427472,7.576455E-6,6.810064E-4,2.111877E-4,7.650609E-5,1.645533E-5,3.260816E-4,4.379053E-7,1.537431E-5,8.322432E-4,2.210079E-5,4.391252E-7,5.058268E-5,2.898173E-6,1.087885E-5,3.999338E-6,1.775771E-5,8.610917E-4,1.48187E-4,8.13953E-5,2.503332E-6,3.183945E-5,7.740995E-5,1.779884E-8,1.125553E-5,6.170811E-8,2.412184E-8,1.581042E-7,1.87709E-6,3.788605E-5,7.66732E-7,3.03914E-6,1.939647E-8,5.468658E-5,1.20804E-6,4.36351E-9,1.473456E-9,3.788231E-6,7.124713E-5,0.01881195,9.946715E-5,0.007870133,2.077035E-5,5.52831E-10,1.410098E-6,6.394223E-8,1.489514E-8,2.502783E-7,0.01007283,0.0167083,9.156613,9.738544E-5,518222.8,518222.8
1.876563E-5,14.98376,-1.251055E9,1145.819,1145.819,0.001459209,1.0,0.9427336,7.577825E-6,6.85466E-4,2.112664E-4,7.706674E-5,1.645991E-5,3.281021E-4,4.427283E-7,1.549432E-5,8.367285E-4,2.21157E-5,4.44618E-7,5.089726E-5,2.920158E-6,1.09363E-5,3.998605E-6,1.775523E-5,8.658363E-4,1.488593E-4,8.194402E-5,2.526738E-6,3.192362E-5,7.793966E-5,1.807916E-8,1.132705E-5,6.249643E-8,2.438996E-8,1.592801E-7,1.889975E-6,3.812122E-5,7.750615E-7,3.069301E-6,1.962602E-8,5.502674E-5,1.218214E-6,4.427473E-9,1.49489E-9,3.807907E-6,7.168104E-5,0.01880966,1.000819E-4,0.007869834,2.087401E-5,5.636605E-10,1.426929E-6,6.440494E-8,1.513467E-8,2.532445E-7,0.01007069,0.01670592,9.15649,9.738563E-5,518215.8,518215.8
1.917778E-5,14.98362,-1.244946E9,1145.734,1145.734,0.001459209,1.0,0.9426682,7.583129E-6,7.070034E-4,2.116065E-4,7.977634E-5,1.647923E-5,3.378569E-4,4.663377E-7,1.607455E-5,8.583591E-4,2.218323E-5,4.716181E-7,5.24153E-5,3.026403E-6,1.121344E-5,3.99474E-6,1.774212E-5,8.887269E-4,1.520938E-4,8.459394E-5,2.640616E-6,3.23199E-5,8.050189E-5,1.947073E-8,1.167254E-5,6.63743E-8,2.570511E-8,1.649598E-7,1.952187E-6,3.925643E-5,8.158261E-7,3.21609E-6,2.075278E-8,5.666823E-5,1.267363E-6,4.7436E-9,1.601092E-9,3.902764E-6,7.377385E-5,0.01879862,1.03048E-4,0.007868392,2.137029E-5,6.180104E-10,1.509429E-6,6.664558E-8,1.632395E-8,2.677777E-7,0.01006041,0.01669445,9.155895,9.738657E-5,518182.2,518182.2
1.936186E-5,14.98355,-1.242247E9,1145.695,1145.695,0.001459209,1.0,0.942639,7.584846E-6,7.166299E-4,2.117383E-4,8.098839E-5,1.648645E-5,3.422153E-4,4.770565E-7,1.63342E-5,8.680114E-4,2.221118E-5,4.839348E-7,5.309317E-5,3.073924E-6,1.133715E-5,3.992849E-6,1.773569E-5,8.989465E-4,1.53533E-4,8.577831E-5,2.691972E-6,3.249175E-5,8.164917E-5,2.011275E-8,1.182699E-5,6.814476E-8,2.630362E-8,1.674988E-7,1.979986E-6,3.976354E-5,8.343281E-7,3.282278E-6,2.126591E-8,5.740123E-5,1.289333E-6,4.888696E-9,1.649985E-9,3.945074E-6,7.470782E-5,0.0187937,1.043722E-4,0.00786775,2.158985E-5,6.434002E-10,1.546936E-6,6.765017E-8,1.687271E-8,2.74382E-7,0.01005582,0.01668933,9.155629,9.738698E-5,518167.1,518167.1
1.977306E-5,14.98342,-1.236276E9,1145.611,1145.611,0.001459209,1.0,0.9425739,7.587286E-6,7.381445E-4,2.119901E-4,8.369913E-5,1.649961E-5,3.519522E-4,5.013867E-7,1.691515E-5,8.895494E-4,2.226896E-5,5.120244E-7,5.460674E-5,3.180191E-6,1.161325E-5,3.988272E-6,1.772011E-5,9.217619E-4,1.567353E-4,8.842496E-5,2.807738E-6,3.286418E-5,8.42178E-5,2.159365E-8,1.217229E-5,7.21859E-8,2.766555E-8,1.731732E-7,2.042094E-6,4.089625E-5,8.763138E-7,3.431474E-6,2.243428E-8,5.903792E-5,1.338433E-6,5.221594E-9,1.762531E-9,4.039443E-6,7.679198E-5,0.0187827,1.073282E-4,0.007866318,2.207548E-5,7.026991E-10,1.632183E-6,6.990228E-8,1.81385E-8,2.893856E-7,0.01004557,0.01667792,9.155037,9.738789E-5,518133.6,518133.6
1.992826E-5,14.98336,-1.234043E9,1145.579,1145.579,0.001459209,1.0,0.9425493,7.587739E-6,7.462683E-4,2.120707E-4,8.472329E-5,1.650356E-5,3.556276E-4,5.10706E-7,1.713472E-5,8.976702E-4,2.228922E-5,5.228304E-7,5.517775E-5,3.220335E-6,1.171739E-5,3.986427E-6,1.771381E-5,9.303683E-4,1.579395E-4,8.942417E-5,2.851802E-6,3.300078E-5,8.518928E-5,2.216932E-8,1.23027E-5,7.37417E-8,2.818843E-8,1.753156E-7,2.065537E-6,4.132372E-5,8.923919E-7,3.488248E-6,2.288308E-8,5.965539E-5,1.356969E-6,5.350355E-9,1.806201E-9,4.07501E-6,7.757781E-5,0.01877855,1.084431E-4,0.007865779,2.225707E-5,7.260139E-10,1.664871E-6,7.07551E-8,1.863052E-8,2.951365E-7,0.01004171,0.01667361,9.154814,9.738822E-5,518121.0,518121.0
2.0E-5,14.98334,-1.233015E9,1145.564,1145.564,0.001459209,1.0,0.942538,7.587854E-6,7.500236E-4,2.121053E-4,8.519683E-5,1.650521E-5,3.573264E-4,5.150393E-7,1.723626E-5,9.014221E-4,2.22983E-5,5.278639E-7,5.544162E-5,3.238895E-6,1.176551E-5,3.985551E-6,1.771083E-5,9.343453E-4,1.584952E-4,8.988603E-5,2.872231E-6,3.306316E-5,8.563866E-5,2.243863E-8,1.2363E-5,7.446665E-8,2.84318E-8,1.763059E-7,2.076372E-6,4.152128E-5,8.998672E-7,3.514576E-6,2.309202E-8,5.994072E-5,1.365536E-6,5.410465E-9,1.826617E-9,4.09144E-6,7.794087E-5,0.01877663,1.089583E-4,0.00786553,2.234067E-5,7.369721E-10,1.680077E-6,7.11498E-8,1.886069E-8,2.978113E-7,0.01003992,0.01667163,9.154711,9.738837E-5,518115.2,518115.2
2.052764E-5,14.98317,-1.225535E9,1145.456,1145.456,0.001459209,1.0,0.9424546,7.587215E-6,7.776511E-4,2.123124E-4,8.868235E-5,1.6514E-5,3.698198E-4,5.473894E-7,1.798383E-5,9.289839E-4,2.236008E-5,5.656089E-7,5.738106E-5,3.37548E-6,1.211909E-5,3.978732E-6,1.768753E-5,9.635748E-4,1.625668E-4,9.328307E-5,3.023749E-6,3.350819E-5,8.895012E-5,2.44801E-8,1.28067E-5,7.990703E-8,3.025327E-8,1.835897E-7,2.156049E-6,4.297384E-5,9.556608E-7,3.709761E-6,2.465643E-8,6.2038E-5,1.428534E-6,5.863658E-9,1.981096E-9,4.212086E-6,8.060777E-5,0.01876254,1.127441E-4,0.007863705,2.294941E-5,8.2102E-10,1.793714E-6,7.406205E-8,2.060499E-8,3.177918E-7,0.0100268,0.01665702,9.153953,9.738948E-5,518072.3,518072.3
2.060814E-5,14.98314,-1.224402E9,1145.44,1145.44,0.001459209,1.0,0.9424419,7.586882E-6,7.818663E-4,2.123368E-4,8.92144E-5,1.651484E-5,3.717254E-4,5.523992E-7,1.809798E-5,9.331831E-4,2.236876E-5,5.714803E-7,5.76767E-5,3.396324E-6,1.217297E-5,3.977634E-6,1.768377E-5,9.680303E-4,1.631854E-4,9.380123E-5,3.047054E-6,3.357395E-5,8.945621E-5,2.480116E-8,1.287441E-5,8.075398E-8,3.053608E-8,1.847007E-7,2.1682E-6,4.319532E-5,9.64299E-7,3.739772E-6,2.489942E-8,6.23577E-5,1.43814E-6,5.934535E-9,2.005348E-9,4.230459E-6,8.101405E-5,0.01876039,1.13321E-4,0.007863427,2.304131E-5,8.343934E-10,1.811328E-6,7.450772E-8,2.087921E-8,3.208876E-7,0.0100248,0.0166548,9.153838,9.738965E-5,518065.8,518065.8
2.121902E-5,14.98295,-1.21592E9,1145.316,1145.316,0.001459209,1.0,0.9423456,7.58252E-6,8.13854E-4,2.124653E-4,9.325356E-5,1.65173E-5,3.861808E-4,5.910468E-7,1.896481E-5,9.649995E-4,2.242877E-5,6.170005E-7,5.991783E-5,3.554525E-6,1.258142E-5,3.96884E-6,1.765365E-5,0.001001807,1.678578E-4,9.773181E-5,3.225446E-6,3.405511E-5,9.330369E-5,2.7321E-8,1.338849E-5,8.732602E-8,3.272434E-8,1.931272E-7,2.260348E-6,4.487491E-5,1.030922E-6,3.969414E-6,2.678031E-8,6.478127E-5,1.510969E-6,6.487248E-9,2.195343E-9,4.369605E-6,8.409181E-5,0.01874411,1.176935E-4,0.007861328,2.37303E-5,9.407447E-10,1.947344E-6,7.790106E-8,2.303036E-8,3.447819E-7,0.01000965,0.01663794,9.152964,9.739088E-5,518016.3,518016.3
2.131567E-5,14.98292,-1.214593E9,1145.297,1145.297,0.001459209,1.0,0.9423304,7.581549E-6,8.189144E-4,2.124769E-4,9.389277E-5,1.651709E-5,3.884668E-4,5.972614E-7,1.910202E-5,9.700252E-4,2.243738E-5,6.24356E-7,6.0272E-5,3.579553E-6,1.264596E-5,3.967379E-6,1.764864E-5,0.001007145,1.685935E-4,9.835336E-5,3.253912E-6,3.412844E-5,9.391344E-5,2.773314E-8,1.346984E-5,8.838891E-8,3.307729E-8,1.944594E-7,2.274915E-6,4.514043E-5,1.041633E-6,4.006038E-6,2.708377E-8,6.516428E-5,1.522478E-6,6.577066E-9,2.226363E-9,4.391574E-6,8.457786E-5,0.01874154,1.183843E-4,0.007860997,2.383797E-5,9.583632E-10,1.969234E-6,7.843967E-8,2.338198E-8,3.486257E-7,0.01000725,0.01663528,9.152826,9.739108E-5,518008.5,518008.5
