Time_Soln#21 (sec),Volume_Soln#21 (cm3),Volumetric_heat_production_rate_Soln#21 (erg/cm3-sec),Surface_temperature_Soln#21 (K),Temperature_Soln#21 (K),Mass_Soln#21 (g),Pressure_Soln#21 (atm),Mole_fraction_H2_Soln#21 (),Mole_fraction_H_Soln#21 (),Mole_fraction_CH4_Soln#21 (),Mole_fraction_CH3_Soln#21 (),Mole_fraction_C2H6_Soln#21 (),Mole_fraction_C2H5_Soln#21 (),Mole_fraction_C2H4_Soln#21 (),Mole_fraction_C2H3_Soln#21 (),Mole_fraction_C2H2_Soln#21 (),Mole_fraction_C3H8_Soln#21 (),Mole_fraction_IC3H7_Soln#21 (),Mole_fraction_NC3H7_Soln#21 (),Mole_fraction_C3H6_Soln#21 (),Mole_fraction_C3H5-A_Soln#21 (),Mole_fraction_C3H4-P_Soln#21 (),Mole_fraction_C3H4-A_Soln#21 (),Mole_fraction_C3H3_Soln#21 (),Mole_fraction_NC4H10_Soln#21 (),Mole_fraction_PC4H9_Soln#21 (),Mole_fraction_IC4H10_Soln#21 (),Mole_fraction_C4H8-1_Soln#21 (),Mole_fraction_C4H8-2_Soln#21 (),Mole_fraction_C4H71-3_Soln#21 (),Mole_fraction_C4H6_Soln#21 (),Mole_fraction_C4H5_Soln#21 (),Mole_fraction_C4H4_Soln#21 (),Mole_fraction_C4H2_Soln#21 (),Mole_fraction_C6H6_Soln#21 (),Mole_fraction_FULVENE_Soln#21 (),Mole_fraction_C5H6_Soln#21 (),Mole_fraction_C10H8_Soln#21 (),Mole_fraction_NC5H12_Soln#21 (),Mole_fraction_NC5H11_Soln#21 (),Mole_fraction_NC5H10_Soln#21 (),Mole_fraction_LC5H8_Soln#21 (),Mole_fraction_NC6H12_Soln#21 (),Mole_fraction_NC7H15_Soln#21 (),Mole_fraction_NC7H14_Soln#21 (),Mole_fraction_C7H8_Soln#21 (),Mole_fraction_C7H7_Soln#21 (),Mole_fraction_C6H5C2H_Soln#21 (),Mole_fraction_C12H8_Soln#21 (),Mole_fraction_C14H10_Soln#21 (),Mole_fraction_C16H10_Soln#21 (),Mole_fraction_BIN1B_Soln#21 (),Mole_fraction_NC10H21_Soln#21 (),Mole_fraction_NC12H25_Soln#21 (),Mole_fraction_NC12H26_Soln#21 (),Mole_fraction_NC16H34_Soln#21 (),Mole_fraction_NC10H20_Soln#21 (),Molecular_weight_Soln#21 (g/mole),Mass_density_Soln#21 (g/cm3),Unburned_hydrocarbons_Soln#21 (ppm),Volatile_organic_compounds_Soln#21 (ppm)
1.272602E-6,16.04622,4.334655E10,1714.357,1714.357,9.025412E-4,1.0,0.7974787,0.001383693,0.03122063,0.01022118,0.007315874,1.930387E-4,0.08465122,8.943515E-4,0.01162397,0.002428353,3.738883E-5,2.974249E-5,0.02691168,0.001904183,8.19153E-4,0.001160769,4.903785E-4,3.109199E-4,4.978436E-6,5.237979E-5,0.003041705,3.578189E-4,3.412193E-5,0.01025057,6.234649E-4,0.001321327,2.590262E-5,3.654744E-4,2.098794E-5,3.106925E-4,8.027971E-7,3.461817E-5,3.288368E-9,2.531816E-5,8.508501E-4,3.890119E-5,3.397489E-9,8.426409E-5,0.002642729,4.350046E-4,8.930524E-7,1.650635E-8,1.263874E-7,1.33685E-9,5.354274E-12,4.930587E-11,1.254164E-14,1.236743E-11,1.289488E-16,2.040788E-6,7.912497,5.624632E-5,448749.4,448749.4
1.280506E-6,16.04806,4.26E10,1714.448,1714.448,9.025412E-4,1.0,0.7974066,0.001378479,0.03131878,0.01016502,0.00731639,1.915203E-4,0.08473265,8.904827E-4,0.01166275,0.002421358,3.704778E-5,2.939252E-5,0.02688471,0.001897615,8.229035E-4,0.001163255,4.931381E-4,3.091399E-4,4.861914E-6,5.198715E-5,0.003021469,3.564185E-4,3.386574E-5,0.01023044,6.203505E-4,0.001327778,2.61823E-5,3.671551E-4,2.115151E-5,3.117246E-4,8.126356E-7,3.37356E-5,3.165794E-9,2.486877E-5,8.472169E-4,3.793675E-5,3.247747E-9,8.193599E-5,0.002640948,4.353759E-4,9.027726E-7,1.675106E-8,1.268645E-7,1.355016E-9,5.42095E-12,4.631257E-11,1.09729E-14,1.081805E-11,1.049098E-16,1.925101E-6,7.91201,5.623989E-5,448721.8,448721.8
1.312669E-6,16.05534,3.966167E10,1714.802,1714.802,9.025412E-4,1.0,0.7971178,0.001357749,0.03171204,0.009942169,0.007317359,1.855999E-4,0.08505768,8.750742E-4,0.01181873,0.00239311,3.571182E-5,2.803359E-5,0.0267747,0.001871581,8.380233E-4,0.001173229,5.042894E-4,3.020063E-4,4.416615E-6,5.04194E-5,0.002940749,3.507535E-4,3.285979E-5,0.01014923,6.078194E-4,0.001353641,2.732632E-5,3.739441E-4,2.18133E-5,3.158552E-4,8.532817E-7,3.036004E-5,2.718261E-9,2.317761E-5,8.326071E-4,3.424739E-5,2.707251E-9,7.309114E-5,0.002633803,4.368336E-4,9.42658E-7,1.776541E-8,1.2879E-7,1.429659E-9,5.696656E-12,3.588389E-11,6.354233E-15,6.259234E-12,4.509758E-17,1.517309E-6,7.910056,5.621439E-5,448611.0,448611.0
1.315722E-6,16.05601,3.939093E10,1714.834,1714.834,9.025412E-4,1.0,0.7970908,0.001355821,0.03174885,0.009921484,0.00731736,1.850589E-4,0.08508801,8.736391E-4,0.01183338,0.002390446,3.558923E-5,2.790987E-5,0.02676424,0.001869167,8.394466E-4,0.001174164,5.053412E-4,3.013383E-4,4.376665E-6,5.02731E-5,0.002933222,3.502188E-4,3.276727E-5,0.01014158,6.066423E-4,0.001356064,2.743539E-5,3.745842E-4,2.187579E-5,3.162416E-4,8.571906E-7,3.005704E-5,2.679728E-9,2.302782E-5,8.312351E-4,3.391614E-5,2.661223E-9,7.230196E-5,0.002633133,4.369676E-4,9.464708E-7,1.786323E-8,1.289714E-7,1.436803E-9,5.723194E-12,3.502522E-11,6.032416E-15,5.941781E-12,4.161743E-17,1.483368E-6,7.909873,5.621203E-5,448600.6,448600.6
1.319656E-6,16.05688,3.904413E10,1714.876,1714.876,9.025412E-4,1.0,0.7970561,0.001353347,0.03179616,0.009894951,0.007317338,1.843669E-4,0.08512695,8.717971E-4,0.01185223,0.00238702,3.543233E-5,2.775178E-5,0.02675075,0.00186607,8.412774E-4,0.001175366,5.066946E-4,3.004801E-4,4.325767E-6,5.008525E-5,0.002923558,3.495306E-4,3.26488E-5,0.01013175,6.051289E-4,0.001359177,2.757603E-5,3.75408E-4,2.195622E-5,3.167379E-4,8.622403E-7,2.967099E-5,2.631023E-9,2.283743E-5,8.29471E-4,3.349406E-5,2.603175E-9,7.129762E-5,0.002632272,4.371391E-4,9.513905E-7,1.798967E-8,1.292048E-7,1.446021E-9,5.757484E-12,3.394943E-11,5.641839E-15,5.556542E-12,3.752994E-17,1.440759E-6,7.909637,5.6209E-5,448587.2,448587.2
1.329226E-6,16.05896,3.820987E10,1714.974,1714.974,9.025412E-4,1.0,0.796972,0.001347375,0.03191067,0.009830939,0.00731718,1.827069E-4,0.0852211,8.673476E-4,0.01189789,0.002378705,3.505545E-5,2.737316E-5,0.02671793,0.001858601,8.457176E-4,0.001178277,5.099795E-4,2.98403E-4,4.204552E-6,4.963117E-5,0.002900206,3.4786E-4,3.236393E-5,0.01010789,6.014619E-4,0.001366712,2.791874E-5,3.774072E-4,2.215149E-5,3.179385E-4,8.745868E-7,2.875148E-5,2.51675E-9,2.238587E-5,8.251967E-4,3.24886E-5,2.46755E-9,6.891073E-5,0.002630187,4.375513E-4,9.633916E-7,1.829913E-8,1.29771E-7,1.468518E-9,5.841357E-12,3.146748E-11,4.792866E-15,4.719338E-12,2.917129E-17,1.342071E-6,7.909067,5.620171E-5,448554.8,448554.8
1.336998E-6,16.06064,3.754218E10,1715.053,1715.053,9.025412E-4,1.0,0.7969041,0.001342573,0.03200305,0.009779514,0.007316946,1.81383E-4,0.08529694,8.63767E-4,0.01193479,0.002371975,3.475434E-5,2.707182E-5,0.02669126,0.001852602,8.493091E-4,0.001180627,5.126387E-4,2.967274E-4,4.108782E-6,4.926548E-5,0.002881406,3.465073E-4,3.213605E-5,0.01008858,5.984997E-4,0.001372792,2.819762E-5,3.790256E-4,2.230966E-5,3.189067E-4,8.846772E-7,2.802491E-5,2.428174E-9,2.203091E-5,8.217437E-4,3.169396E-5,2.363001E-9,6.703E-5,0.002628504,4.378808E-4,9.731709E-7,1.855236E-8,1.302292E-7,1.486857E-9,5.909942E-12,2.95855E-11,4.197464E-15,4.132338E-12,2.376482E-17,1.266863E-6,7.908606,5.619585E-5,448528.7,448528.7
1.348073E-6,16.06299,3.660576E10,1715.163,1715.163,9.025412E-4,1.0,0.7968081,0.001335803,0.03213372,0.009707098,0.007316449,1.795333E-4,0.08540405,8.587158E-4,0.01198709,0.002362422,3.433286E-5,2.66518E-5,0.02665322,0.001844156,8.544041E-4,0.001183954,5.164148E-4,2.943574E-4,3.976372E-6,4.87492E-5,0.002854873,3.445861E-4,3.181661E-5,0.0100612,5.94304E-4,0.001381393,2.859584E-5,3.813236E-4,2.253437E-5,3.202753E-4,8.991544E-7,2.70203E-5,2.3082E-9,2.154266E-5,8.168517E-4,3.059495E-5,2.222261E-9,6.44375E-5,0.002626122,4.383421E-4,9.871564E-7,1.891617E-8,1.308796E-7,1.513095E-9,6.008406E-12,2.709746E-11,3.474465E-15,3.419731E-12,1.774804E-17,1.166903E-6,7.907953,5.618761E-5,448491.7,448491.7
1.352734E-6,16.06397,3.621686E10,1715.209,1715.209,9.025412E-4,1.0,0.796768,0.00133298,0.03218839,0.009676919,0.007316185,1.787674E-4,0.08544879,8.566075E-4,0.012009,0.002358414,3.415809E-5,2.647824E-5,0.02663721,0.001840636,8.565406E-4,0.001185347,5.179993E-4,2.933661E-4,3.922026E-6,4.853359E-5,0.002843794,3.437798E-4,3.168399E-5,0.01004971,5.925471E-4,0.001384992,2.876372E-5,3.822879E-4,2.262871E-5,3.208476E-4,9.052817E-7,2.660799E-5,2.25979E-9,2.134306E-5,8.148028E-4,3.014379E-5,2.165765E-9,6.337615E-5,0.002625125,4.385335E-4,9.930598E-7,1.907032E-8,1.311525E-7,1.524174E-9,6.050104E-12,2.611393E-11,3.208508E-15,3.157653E-12,1.569433E-17,1.12721E-6,7.907679,5.618418E-5,448476.2,448476.2
1.382787E-6,16.07016,3.378151E10,1715.49,1715.49,9.025412E-4,1.0,0.7965124,0.00131512,0.03253631,0.009486426,0.007313724,1.739989E-4,0.08573273,8.432553E-4,0.0121489,0.002332751,3.306674E-5,2.540265E-5,0.02653388,0.001818416,8.702073E-4,0.001194224,5.281507E-4,2.870599E-4,3.590271E-6,4.716659E-5,0.002773598,3.38614E-4,3.085347E-5,0.009976253,5.813453E-4,0.001407895,2.985012E-5,3.884663E-4,2.323369E-5,3.244851E-4,9.452833E-7,2.409137E-5,1.974652E-9,2.013354E-5,8.0173E-4,2.738843E-5,1.836757E-9,5.693282E-5,0.002618771,4.397288E-4,1.031372E-6,2.007898E-8,1.328996E-7,1.596118E-9,6.322689E-12,2.057268E-11,1.916845E-15,1.885363E-12,7.079189E-18,9.014595E-7,7.905935,5.616256E-5,448377.2,448377.2
1.389653E-6,16.07153,3.324224E10,1715.552,1715.552,9.025412E-4,1.0,0.7964548,0.001311123,0.0326147,0.009443883,0.007312984,1.729494E-4,0.08579651,8.402627E-4,0.01218053,0.002326932,3.282582E-5,2.516715E-5,0.02651026,0.001813451,8.733034E-4,0.001196228,5.304539E-4,2.856398E-4,3.518827E-6,4.685991E-5,0.002757859,3.37442E-4,3.066954E-5,0.009959613,5.788174E-4,0.001413055,3.009925E-5,3.898683E-4,2.33711E-5,3.253036E-4,9.54542E-7,2.354964E-5,1.915581E-9,1.987488E-5,7.98777E-4,2.679488E-5,1.769476E-9,5.555385E-5,0.002617337,4.399926E-4,1.040184E-6,2.031299E-8,1.332959E-7,1.612674E-9,6.385878E-12,1.948165E-11,1.703654E-15,1.675471E-12,5.900381E-18,8.565418E-7,7.905541,5.615775E-5,448354.9,448354.9
1.394028E-6,16.07241,3.290191E10,1715.591,1715.591,9.025412E-4,1.0,0.7964182,0.001308592,0.03266444,0.009416958,0.007312479,1.722881E-4,0.08583695,8.383665E-4,0.01220063,0.002323232,3.267387E-5,2.501899E-5,0.0264952,0.001810309,8.752714E-4,0.0011975,5.319185E-4,2.847389E-4,3.474112E-6,4.666555E-5,0.002747885,3.366968E-4,3.055342E-5,0.009949037,5.772126E-4,0.001416329,3.025818E-5,3.907599E-4,2.34585E-5,3.258227E-4,9.604657E-7,2.321062E-5,1.879029E-9,1.971326E-5,7.969016E-4,2.642334E-5,1.728007E-9,5.469239E-5,0.002616427,4.40159E-4,1.045811E-6,2.046281E-8,1.335478E-7,1.623248E-9,6.426328E-12,1.881688E-11,1.580322E-15,1.554062E-12,5.253841E-18,8.290891E-7,7.905291,5.61547E-5,448340.7,448340.7
1.402848E-6,16.07415,3.222343E10,1715.668,1715.668,9.025412E-4,1.0,0.7963449,0.001303526,0.03276422,0.009363119,0.007311383,1.709723E-4,0.08591798,8.345703E-4,0.01224098,0.002315795,3.237127E-5,2.47248E-5,0.02646485,0.001804025,8.792263E-4,0.001200053,5.348633E-4,2.829323E-4,3.385853E-6,4.627633E-5,0.002727916,3.351986E-4,3.032189E-5,0.009927785,5.739923E-4,0.001422896,3.057892E-5,3.925527E-4,2.36343E-5,3.268636E-4,9.724607E-7,2.254162E-5,1.807821E-9,1.939482E-5,7.931368E-4,2.568994E-5,1.647595E-9,5.299579E-5,0.002614601,4.404902E-4,1.05718E-6,2.076643E-8,1.340543E-7,1.644614E-9,6.508286E-12,1.754499E-11,1.358014E-15,1.335254E-12,4.156984E-18,7.763773E-7,7.904788,5.614861E-5,448312.2,448312.2
1.410866E-6,16.07572,3.161534E10,1715.736,1715.736,9.025412E-4,1.0,0.7962786,0.001298962,0.03285437,0.009314668,0.0073103,1.697957E-4,0.08599109,8.311482E-4,0.0122775,0.002309057,3.210034E-5,2.446237E-5,0.02643726,0.001798367,8.828084E-4,0.001202362,5.37532E-4,2.813006E-4,3.307731E-6,4.592539E-5,0.002709914,3.33841E-4,3.011428E-5,0.009908539,5.710814E-4,0.001428829,3.087099E-5,3.941777E-4,2.37937E-5,3.278033E-4,9.834299E-7,2.194962E-5,1.745829E-9,1.911352E-5,7.897316E-4,2.50407E-5,1.578006E-9,5.149829E-5,0.00261295,4.407866E-4,1.067547E-6,2.104434E-8,1.345134E-7,1.6641E-9,6.583294E-12,1.646323E-11,1.182948E-15,1.162975E-12,3.358742E-18,7.313404E-7,7.904334,5.614314E-5,448286.4,448286.4
1.415641E-6,16.07664,3.125712E10,1715.776,1715.776,9.025412E-4,1.0,0.7962393,0.001296263,0.03290781,0.009286038,0.007309615,1.691037E-4,0.08603438,8.291236E-4,0.01229917,0.002305055,3.194088E-5,2.430835E-5,0.02642083,0.001795023,8.849355E-4,0.001203731,5.391174E-4,2.803337E-4,3.262152E-6,4.571772E-5,0.002699263,3.330347E-4,2.999194E-5,0.009897112,5.693556E-4,0.001432345,3.104512E-5,3.951431E-4,2.388842E-5,3.283601E-4,9.899914E-7,2.160433E-5,1.710112E-9,1.894963E-5,7.877117E-4,2.466189E-5,1.538099E-9,5.062652E-5,0.002611971,4.40961E-4,1.073735E-6,2.121071E-8,1.34786E-7,1.675731E-9,6.628192E-12,1.585113E-11,1.089611E-15,1.071136E-12,2.958405E-18,7.057693E-7,7.904064,5.613991E-5,448271.1,448271.1
1.456179E-6,16.08427,2.833017E10,1716.1,1716.1,9.025412E-4,1.0,0.795911,0.001273902,0.03335398,0.009049483,0.007302684,1.63479E-4,0.08639464,8.123212E-4,0.01248088,0.0022714,3.0641E-5,2.306509E-5,0.02628137,0.001767352,9.028111E-4,0.001215187,5.524594E-4,2.722707E-4,2.90189E-6,4.39938E-5,0.002610886,3.262536E-4,2.899037E-5,0.009801135,5.549372E-4,0.001461691,3.252912E-5,4.032721E-4,2.468657E-5,3.330001E-4,1.046562E-6,1.887836E-5,1.439395E-9,1.765803E-5,7.708013E-4,2.166766E-5,1.240433E-9,4.378905E-5,0.002603781,4.423797E-4,1.126672E-6,2.26485E-8,1.370809E-7,1.775262E-9,7.01622E-12,1.149083E-11,5.412664E-16,5.31804E-13,1.003913E-18,5.21523E-7,7.901804,5.611328E-5,448143.0,448143.0
1.466056E-6,16.08607,2.764702E10,1716.174,1716.174,9.025412E-4,1.0,0.7958324,0.001268597,0.03346072,0.008993551,0.007300705,1.621728E-4,0.08648051,8.083286E-4,0.01252455,0.002263286,3.033826E-5,2.277874E-5,0.02624741,0.001760797,9.071184E-4,0.001217934,5.556788E-4,2.703447E-4,2.820932E-6,4.358415E-5,0.002589895,3.24619E-4,2.875594E-5,0.009778026,5.514872E-4,0.001468708,3.28922E-5,4.05235E-4,2.487943E-5,3.341078E-4,1.060581E-6,1.826678E-5,1.381372E-9,1.736818E-5,7.667444E-4,2.099484E-5,1.177857E-9,4.226636E-5,0.002601818,4.427091E-4,1.139679E-6,2.300572E-8,1.376349E-7,1.799721E-9,7.112664E-12,1.06245E-11,4.562329E-16,4.482081E-13,7.710172E-19,4.844148E-7,7.901261,5.6107E-5,448112.2,448112.2
1.483759E-6,16.08924,2.645099E10,1716.302,1716.302,9.025412E-4,1.0,0.7956928,0.001259228,0.03365013,0.008894936,0.007296891,1.598913E-4,0.0866326,8.012701E-4,0.01260224,0.00224883,2.980878E-5,2.228092E-5,0.02618657,0.001749225,9.14791E-4,0.001222815,5.61417E-4,2.669305E-4,2.68209E-6,4.286008E-5,0.002552798,3.217075E-4,2.834478E-5,0.009736884,5.453668E-4,0.001481152,3.354424E-5,4.087352E-4,2.522344E-5,3.360708E-4,1.085938E-6,1.721904E-5,1.284252E-9,1.687081E-5,7.595357E-4,1.984111E-5,1.074208E-9,3.966788E-5,0.002598332,4.432838E-4,1.163096E-6,2.365263E-8,1.386225E-7,1.84375E-9,7.2874E-12,9.232548E-12,3.357934E-16,3.298294E-13,4.802788E-19,4.243769E-7,7.900295,5.609594E-5,448057.4,448057.4
1.493047E-6,16.09088,2.583774E10,1716.367,1716.367,9.025412E-4,1.0,0.7956203,0.001254381,0.03374856,0.008844009,0.007294756,1.587237E-4,0.08671148,7.976152E-4,0.01264272,0.002241289,2.953747E-5,2.202732E-5,0.02615468,0.00174324,9.18793E-4,0.001225355,5.644116E-4,2.651582E-4,2.612312E-6,4.248528E-5,0.002533598,3.201892E-4,2.813353E-5,0.009715436,5.421876E-4,0.001487616,3.388701E-5,4.105628E-4,2.540311E-5,3.370897E-4,1.099361E-6,1.66931E-5,1.236575E-9,1.662054E-5,7.55785E-4,1.92614E-5,1.023856E-9,3.836842E-5,0.002596518,4.435776E-4,1.175434E-6,2.399547E-8,1.391381E-7,1.866947E-9,7.380055E-12,8.576761E-12,2.858516E-16,2.807517E-13,3.745515E-19,3.958964E-7,7.899792,5.609025E-5,448028.9,448028.9
1.521269E-6,16.09573,2.403254E10,1716.556,1716.556,9.025412E-4,1.0,0.7954026,0.001239935,0.03404369,0.008692599,0.007287737,1.552942E-4,0.08694743,7.86709E-4,0.01276447,0.002218559,2.873938E-5,2.128727E-5,0.02605787,0.001725408,9.308548E-4,0.001232983,5.734435E-4,2.59852E-4,2.412489E-6,4.136756E-5,0.002476351,3.156151E-4,2.75097E-5,0.009650846,5.326626E-4,0.001506981,3.493119E-5,4.160791E-4,2.594556E-5,3.401392E-4,1.140645E-6,1.518978E-5,1.104223E-9,1.590177E-5,7.445194E-4,1.760202E-5,8.860738E-10,3.467295E-5,0.002591072,4.444381E-4,1.213144E-6,2.505157E-8,1.406942E-7,1.937831E-9,7.665774E-12,6.856305E-12,1.750743E-16,1.719154E-13,1.756669E-19,3.204962E-7,7.898279,5.607334E-5,447943.1,447943.1
1.524329E-6,16.09624,2.384214E10,1716.576,1716.576,9.025412E-4,1.0,0.7953792,0.001238394,0.03407533,0.008676483,0.007286929,1.549328E-4,0.08697268,7.855446E-4,0.01277756,0.002216112,2.865518E-5,2.120972E-5,0.02604738,0.001723507,9.321535E-4,0.001233802,5.744164E-4,2.592839E-4,2.39189E-6,4.12483E-5,0.002470243,3.151229E-4,2.744367E-5,0.009643897,5.316424E-4,0.001509056,3.50446E-5,4.166738E-4,2.600404E-5,3.404657E-4,1.145165E-6,1.503506E-5,1.090929E-9,1.582742E-5,7.433101E-4,1.743102E-5,8.724083E-10,3.429425E-5,0.002590488,4.445285E-4,1.217251E-6,2.516734E-8,1.40862E-7,1.945549E-9,7.697128E-12,6.691958E-12,1.66005E-16,1.630068E-13,1.61816E-19,3.132363E-7,7.898117,5.607154E-5,447933.8,447933.8
1.536391E-6,16.09826,2.310054E10,1716.652,1716.652,9.025412E-4,1.0,0.7952876,0.001232364,0.03419943,0.008613488,0.007283659,1.535268E-4,0.08707159,7.809862E-4,0.01282897,0.002206495,2.832743E-5,2.090883E-5,0.02600607,0.001716065,9.372574E-4,0.001237016,5.782408E-4,2.570574E-4,2.312593E-6,4.078162E-5,0.002446343,3.131892E-4,2.718625E-5,0.009616597,5.27643E-4,0.00151719,3.54922E-5,4.190121E-4,2.623404E-5,3.41745E-4,1.163074E-6,1.443999E-5,1.040365E-9,1.554065E-5,7.38564E-4,1.677292E-5,8.207396E-10,3.284066E-5,0.002588194,4.448798E-4,1.233483E-6,2.562629E-8,1.415216E-7,1.976047E-9,7.821489E-12,6.081485E-12,1.345784E-16,1.32139E-13,1.170241E-19,2.861718E-7,7.897478,5.606452E-5,447897.6,447897.6
1.547899E-6,16.10015,2.240715E10,1716.722,1716.722,9.025412E-4,1.0,0.7952009,0.001226681,0.03431686,0.008554197,0.007280414,1.522131E-4,0.08716505,7.766859E-4,0.01287772,0.002197367,2.802096E-5,2.062888E-5,0.0259667,0.00170905,9.421024E-4,0.001240061,5.818722E-4,2.54953E-4,2.239734E-6,4.034165E-5,0.002423812,3.113547E-4,2.694495E-5,0.009590698,5.23862E-4,0.001524883,3.591984E-5,4.212337E-4,2.645257E-5,3.429541E-4,1.180289E-6,1.3894E-5,9.947572E-10,1.527624E-5,7.340692E-4,1.616847E-5,7.745754E-10,3.151114E-5,0.002586022,4.45207E-4,1.249022E-6,2.606781E-8,1.421482E-7,2.005239E-9,7.941242E-12,5.55127E-12,1.101556E-16,1.081532E-13,8.590921E-20,2.62532E-7,7.896872,5.605793E-5,447863.2,447863.2
1.566944E-6,16.10323,2.128897E10,1716.834,1716.834,9.025412E-4,1.0,0.7950587,0.001217416,0.03450916,0.00845776,0.007274787,1.500957E-4,0.08731783,7.696707E-4,0.01295776,0.00218236,2.75266E-5,2.018016E-5,0.02590161,0.001697613,9.50069E-4,0.001245055,5.878449E-4,2.515121E-4,2.124841E-6,3.96246E-5,0.002387091,3.083409E-4,2.655447E-5,0.00954815,5.176783E-4,0.00153747,3.662879E-5,4.248907E-4,2.681233E-5,3.449311E-4,1.209053E-6,1.30347E-5,9.244825E-10,1.485708E-5,7.267001E-4,1.521584E-5,7.043038E-10,2.942695E-5,0.002582461,4.457323E-4,1.274855E-6,2.680628E-8,1.431798E-7,2.05375E-9,8.141816E-12,4.773249E-12,7.902581E-17,7.758418E-14,5.143413E-20,2.275929E-7,7.895877,5.604722E-5,447806.8,447806.8
1.57265E-6,16.10414,2.096095E10,1716.866,1716.866,9.025412E-4,1.0,0.7950165,0.001214675,0.03456629,0.008429272,0.007273041,1.494747E-4,0.08736314,7.675933E-4,0.01298159,0.002177888,2.738153E-5,2.004918E-5,0.02588214,0.001694228,9.524433E-4,0.00124654,5.896253E-4,2.504913E-4,2.091748E-6,3.941245E-5,0.002376226,3.074435E-4,2.643959E-5,0.009535478,5.158436E-4,0.001541206,3.684147E-5,4.259816E-4,2.691964E-5,3.455176E-4,1.217737E-6,1.278765E-5,9.046176E-10,1.473578E-5,7.245093E-4,1.494163E-5,6.846404E-10,2.882967E-5,0.002581402,4.458858E-4,1.282622E-6,2.70294E-8,1.434876E-7,2.06833E-9,8.202491E-12,4.562178E-12,7.153797E-17,7.02319E-14,4.410715E-20,2.180579E-7,7.895581,5.604406E-5,447790.0,447790.0
1.578097E-6,16.105,2.065086E10,1716.896,1716.896,9.025412E-4,1.0,0.7949763,0.001212073,0.0346206,0.008402253,0.007271349,1.488877E-4,0.0874062,7.656209E-4,0.01300427,0.00217363,2.724434E-5,1.99256E-5,0.02586355,0.001691014,9.547042E-4,0.001247952,5.913208E-4,2.495212E-4,2.060719E-6,3.921109E-5,0.002365914,3.065893E-4,2.633082E-5,0.009523416,5.141001E-4,0.001544757,3.70446E-5,4.270208E-4,2.702188E-5,3.46075E-4,1.226055E-6,1.255618E-5,8.861433E-10,1.462178E-5,7.224255E-4,1.468459E-5,6.66437E-10,2.827088E-5,0.002580395,4.460305E-4,1.290047E-6,2.724319E-8,1.437807E-7,2.082267E-9,8.260662E-12,4.369487E-12,6.505519E-17,6.386673E-14,3.809277E-20,2.093307E-7,7.895299,5.604107E-5,447774.0,447774.0
1.59942E-6,16.10831,1.946395E10,1717.011,1717.011,9.025412E-4,1.0,0.7948203,0.001202019,0.03483134,0.00829804,0.007264492,1.466405E-4,0.087573,7.579935E-4,0.01309246,0.002157058,2.671893E-5,1.945489E-5,0.0257909,0.001678592,9.635069E-4,0.00125344,5.979226E-4,2.457634E-4,1.944252E-6,3.843329E-5,0.002326079,3.03267E-4,2.59131E-5,0.009476491,5.073458E-4,0.001558525,3.784094E-5,4.310707E-4,2.742027E-5,3.482341E-4,1.258889E-6,1.168911E-5,8.181038E-10,1.419128E-5,7.143342E-4,1.372042E-5,6.001123E-10,2.618468E-5,0.002576483,4.465821E-4,1.319226E-6,2.808773E-8,1.449234E-7,2.137016E-9,8.490806E-12,3.690198E-12,4.482464E-17,4.400463E-14,2.143355E-20,1.783772E-7,7.894202,5.602954E-5,447711.8,447711.8
1.615888E-6,16.11081,1.857643E10,1717.095,1717.095,9.025412E-4,1.0,0.7947012,0.001194396,0.03499202,0.008219244,0.007258953,1.449591E-4,0.0876999,7.522052E-4,0.01315991,0.002144367,2.632554E-5,1.910519E-5,0.02573491,0.001669167,9.702517E-4,0.001257631,6.029815E-4,2.429045E-4,1.859542E-6,3.7844E-5,0.002295894,3.007256E-4,2.559911E-5,0.009440581,5.022077E-4,0.001569009,3.845704E-5,4.341778E-4,2.77259E-5,3.498769E-4,1.28454E-6,1.106039E-5,7.699109E-10,1.387521E-5,7.081584E-4,1.301992E-5,5.538605E-10,2.467914E-5,0.002573497,4.469917E-4,1.341878E-6,2.874816E-8,1.458002E-7,2.179491E-9,8.671187E-12,3.238932E-12,3.361075E-17,3.299593E-14,1.374348E-20,1.576347E-7,7.893363,5.602084E-5,447664.2,447664.2
1.643797E-6,16.11494,1.712793E10,1717.229,1717.229,9.025412E-4,1.0,0.7945022,0.001181751,0.03526032,0.008088937,0.007249109,1.422111E-4,0.0879113,7.425919E-4,0.01327298,0.002123068,2.568219E-5,1.853839E-5,0.02564025,0.001653515,9.815786E-4,0.001264643,6.114767E-4,2.381437E-4,1.725658E-6,3.686743E-5,0.002245861,2.964673E-4,2.50833E-5,0.009380366,4.936536E-4,0.001586488,3.950321E-5,4.394037E-4,2.823986E-5,3.526131E-4,1.328593E-6,1.007054E-5,6.959567E-10,1.336944E-5,6.978347E-4,1.191441E-5,4.841591E-10,2.232164E-5,0.002568502,4.476542E-4,1.380496E-6,2.988361E-8,1.472752E-7,2.251849E-9,8.982234E-12,2.596608E-12,2.06125E-17,2.023634E-14,6.459233E-21,1.278182E-7,7.891956,5.600649E-5,447584.4,447584.5
