Time_Soln#18 (sec),Volume_Soln#18 (cm3),Volumetric_heat_production_rate_Soln#18 (erg/cm3-sec),Surface_temperature_Soln#18 (K),Temperature_Soln#18 (K),Mass_Soln#18 (g),Pressure_Soln#18 (atm),Mole_fraction_H2_Soln#18 (),Mole_fraction_H_Soln#18 (),Mole_fraction_CH4_Soln#18 (),Mole_fraction_CH3_Soln#18 (),Mole_fraction_C2H6_Soln#18 (),Mole_fraction_C2H5_Soln#18 (),Mole_fraction_C2H4_Soln#18 (),Mole_fraction_C2H3_Soln#18 (),Mole_fraction_C2H2_Soln#18 (),Mole_fraction_C3H8_Soln#18 (),Mole_fraction_IC3H7_Soln#18 (),Mole_fraction_NC3H7_Soln#18 (),Mole_fraction_C3H6_Soln#18 (),Mole_fraction_C3H5-A_Soln#18 (),Mole_fraction_C3H5-T_Soln#18 (),Mole_fraction_C3H4-P_Soln#18 (),Mole_fraction_C3H4-A_Soln#18 (),Mole_fraction_C3H3_Soln#18 (),Mole_fraction_NC4H10_Soln#18 (),Mole_fraction_PC4H9_Soln#18 (),Mole_fraction_IC4H10_Soln#18 (),Mole_fraction_IC4H8_Soln#18 (),Mole_fraction_C4H8-1_Soln#18 (),Mole_fraction_C4H8-2_Soln#18 (),Mole_fraction_C4H71-3_Soln#18 (),Mole_fraction_C4H6_Soln#18 (),Mole_fraction_C4H5_Soln#18 (),Mole_fraction_C4H4_Soln#18 (),Mole_fraction_C4H2_Soln#18 (),Mole_fraction_C6H6_Soln#18 (),Mole_fraction_FULVENE_Soln#18 (),Mole_fraction_C5H6_Soln#18 (),Mole_fraction_C5H5_Soln#18 (),Mole_fraction_C10H8_Soln#18 (),Mole_fraction_NC5H12_Soln#18 (),Mole_fraction_NC5H11_Soln#18 (),Mole_fraction_NC5H10_Soln#18 (),Mole_fraction_B1M3_Soln#18 (),Mole_fraction_LC5H8_Soln#18 (),Mole_fraction_NC6H12_Soln#18 (),Mole_fraction_NC7H15_Soln#18 (),Mole_fraction_NC7H14_Soln#18 (),Mole_fraction_C7H8_Soln#18 (),Mole_fraction_C7H7_Soln#18 (),Mole_fraction_C6H5C2H_Soln#18 (),Mole_fraction_C6H5C2H3_Soln#18 (),Mole_fraction_NC12H25_Soln#18 (),Mole_fraction_NC12H26_Soln#18 (),Mole_fraction_NC16H34_Soln#18 (),Mole_fraction_NC10H20_Soln#18 (),Molecular_weight_Soln#18 (g/mole),Mass_density_Soln#18 (g/cm3),Unburned_hydrocarbons_Soln#18 (ppm),Volatile_organic_compounds_Soln#18 (ppm)
1.286353E-5,16.15829,-3.936735E9,1588.881,1588.881,9.757202E-4,1.0,0.7890758,1.676739E-4,0.04554063,0.001024465,0.006329548,2.521592E-5,0.0999774,1.135101E-4,0.01434161,0.001204439,3.143374E-6,1.362698E-6,0.02187795,6.231573E-4,6.074441E-6,0.001445749,0.001480464,4.512138E-4,9.019704E-5,3.621275E-8,8.587254E-6,6.973671E-5,6.932081E-4,1.471794E-4,8.628107E-6,0.008156213,5.072317E-5,0.002064901,8.308205E-5,7.022965E-4,6.090237E-5,5.993066E-4,5.156502E-5,5.766693E-6,6.832217E-7,2.857689E-11,5.081626E-6,3.705193E-7,4.701368E-4,4.968078E-7,2.379193E-12,4.709095E-7,0.002636915,2.451317E-4,3.408497E-6,2.429666E-5,3.906773E-23,1.323796E-19,6.844391E-29,2.030547E-11,7.872985,6.038512E-5,446508.6,446508.6
1.287527E-5,16.1583,-3.934594E9,1588.87,1588.87,9.757202E-4,1.0,0.7890672,1.675852E-4,0.04554944,0.001023677,0.006328198,2.519783E-5,0.09998501,1.134286E-4,0.01434563,0.00120357,3.139856E-6,1.360922E-6,0.02187231,6.227717E-4,6.069637E-6,0.001446397,0.001480773,4.512754E-4,9.006231E-5,3.610948E-8,8.56968E-6,6.972721E-5,6.921818E-4,1.470246E-4,8.621348E-6,0.008153711,5.067818E-5,0.002065337,8.314245E-5,7.025749E-4,6.094322E-5,5.994221E-4,5.15823E-5,5.775158E-6,6.795071E-7,2.849938E-11,5.075442E-6,3.699574E-7,4.696632E-4,4.941993E-7,2.36133E-12,4.675671E-7,0.002636794,2.450943E-4,3.41185E-6,2.430778E-5,3.791772E-23,1.285021E-19,6.537119E-29,1.999106E-11,7.872922,6.038508E-5,446505.0,446505.0
1.289057E-5,16.15831,-3.931804E9,1588.854,1588.854,9.757202E-4,1.0,0.7890559,1.674699E-4,0.0455609,0.001022651,0.006326441,2.517432E-5,0.09999492,1.133227E-4,0.01435087,0.001202438,3.135283E-6,1.358614E-6,0.02186497,6.2227E-4,6.06339E-6,0.001447241,0.001481175,4.513552E-4,8.988714E-5,3.597755E-8,8.546848E-6,6.971483E-5,6.908481E-4,1.468233E-4,8.61256E-6,0.008150455,5.061967E-5,0.002065904,8.322112E-5,7.029375E-4,6.099642E-5,5.995724E-4,5.160478E-5,5.786194E-6,6.747009E-7,2.839895E-11,5.067405E-6,3.692277E-7,4.690472E-4,4.908256E-7,2.338276E-12,4.632508E-7,0.002636635,2.450455E-4,3.416219E-6,2.432225E-5,3.647302E-23,1.236302E-19,6.158545E-29,1.958919E-11,7.872839,6.038502E-5,446500.3,446500.3
1.301743E-5,16.15843,-3.908798E9,1588.728,1588.728,9.757202E-4,1.0,0.7889631,1.665231E-4,0.04565541,0.001014243,0.006311922,2.49815E-5,0.1000766,1.12453E-4,0.01439411,0.001193115,3.097806E-6,1.33973E-6,0.02180429,6.181433E-4,6.012113E-6,0.001454211,0.001484476,4.520036E-4,8.84501E-5,3.492496E-8,8.360222E-6,6.961187E-5,6.799348E-4,1.45169E-4,8.540485E-6,0.008123591,5.013984E-5,0.002070567,8.387194E-5,7.059349E-4,6.143624E-5,6.008078E-4,5.178979E-5,5.877954E-6,6.36205E-7,2.758948E-11,5.001676E-6,3.632786E-7,4.639802E-4,4.638595E-7,2.155935E-12,4.290005E-7,0.002635329,2.446426E-4,3.452448E-6,2.444184E-5,2.642957E-23,8.973127E-20,3.75391E-29,1.655519E-11,7.872158,6.03846E-5,446461.7,446461.7
1.316409E-5,16.15855,-3.882351E9,1588.583,1588.583,9.757202E-4,1.0,0.7888569,1.654488E-4,0.04576349,0.001004726,0.006295241,2.476316E-5,0.1001698,1.114669E-4,0.01444368,0.001182462,3.055429E-6,1.318437E-6,0.02173457,6.134437E-4,5.953948E-6,0.001462208,0.001488226,4.527228E-4,8.682209E-5,3.375952E-8,8.150293E-6,6.94922E-5,6.676326E-4,1.432889E-4,8.458856E-6,0.008092824,4.959638E-5,0.002075882,8.462133E-5,7.093819E-4,6.19421E-5,6.022135E-4,5.200063E-5,5.984635E-6,5.945767E-7,2.670279E-11,4.927632E-6,3.566171E-7,4.582109E-4,4.348127E-7,1.9635E-12,3.926332E-7,0.002633832,2.441794E-4,3.494352E-6,2.457914E-5,1.822703E-23,6.199731E-20,2.120174E-29,1.363402E-11,7.871378,6.038413E-5,446417.4,446417.5
1.323033E-5,16.15861,-3.870486E9,1588.518,1588.518,9.757202E-4,1.0,0.7888094,1.649706E-4,0.0458119,0.001000498,0.006287744,2.466613E-5,0.1002116,1.110281E-4,0.01446592,0.001177694,3.036614E-6,1.309003E-6,0.02170324,6.113458E-4,5.92806E-6,0.001465799,0.001489896,4.530372E-4,8.609829E-5,3.326145E-8,8.057474E-6,6.943793E-5,6.621841E-4,1.424509E-4,8.422568E-6,0.008079029,4.935478E-5,0.002078256,8.495875E-5,7.109324E-4,6.216966E-5,6.028406E-4,5.209479E-5,6.033024E-6,5.767284E-7,2.631861E-11,4.894852E-6,3.536815E-7,4.556359E-4,4.223954E-7,1.882551E-12,3.77262E-7,0.002633161,2.439711E-4,3.513284E-6,2.464082E-5,1.541487E-23,5.247555E-20,1.638653E-29,1.249111E-11,7.871028,6.038393E-5,446397.6,446397.6
1.330519E-5,16.15867,-3.85709E9,1588.444,1588.444,9.757202E-4,1.0,0.788756,1.644354E-4,0.04586631,9.957702E-4,0.006279298,2.455761E-5,0.1002584,1.105372E-4,0.01449095,0.001172338,3.015591E-6,1.298478E-6,0.02166795,6.089934E-4,5.89909E-6,0.001469842,0.001491767,4.533847E-4,8.528892E-5,3.269684E-8,7.954067E-6,6.937644E-5,6.561069E-4,1.415124E-4,8.38199E-6,0.008063514,4.908462E-5,0.00208092,8.533928E-5,7.126798E-4,6.242612E-5,6.035434E-4,5.220042E-5,6.087868E-6,5.572504E-7,2.589626E-11,4.858299E-6,3.504178E-7,4.527487E-4,4.088704E-7,1.795309E-12,3.606474E-7,0.002632406,2.437365E-4,3.534686E-6,2.471027E-5,1.276605E-23,4.349898E-20,1.226905E-29,1.131755E-11,7.870635,6.03837E-5,446375.3,446375.3
1.442384E-5,16.15937,-3.663476E9,1587.376,1587.376,9.757202E-4,1.0,0.7879945,1.570257E-4,0.04664401,9.309675E-4,0.006156403,2.306676E-5,0.1009246,1.037608E-4,0.01485229,0.001096165,2.728644E-6,1.156263E-6,0.02115445,5.760086E-4,5.498547E-6,0.001528345,0.001517679,4.576801E-4,7.418854E-5,2.583181E-8,6.577184E-6,6.844165E-5,5.743924E-4,1.284733E-4,7.824347E-6,0.007840648,4.537261E-5,0.002118429,9.093093E-5,7.382272E-4,6.617278E-5,6.133639E-4,5.368605E-5,6.926054E-6,3.362502E-7,2.079141E-11,4.366629E-6,3.07489E-7,4.12296E-4,2.573169E-7,8.937208E-13,1.852031E-7,0.002621544,2.403172E-4,3.855021E-6,2.571841E-5,7.744272E-25,2.674505E-21,1.625013E-31,2.618964E-12,7.865001,6.038109E-5,446055.8,446055.8
1.45342E-5,16.15942,-3.645081E9,1587.273,1587.273,9.757202E-4,1.0,0.7879229,1.563492E-4,0.04671737,9.251132E-4,0.006144605,2.29317E-5,0.100987,1.031442E-4,0.01488672,0.001089024,2.702842E-6,1.143603E-6,0.02110515,5.729618E-4,5.462036E-6,0.001533929,0.00152004,4.580196E-4,7.318735E-5,2.527827E-8,6.45691E-6,6.834814E-5,5.671728E-4,1.272811E-4,7.77383E-6,0.007819529,4.503647E-5,0.002121911,9.147332E-5,7.406932E-4,6.653378E-5,6.142677E-4,5.382373E-5,7.010569E-6,3.201896E-7,2.038767E-11,4.323083E-6,3.037721E-7,4.085625E-4,2.464378E-7,8.353101E-13,1.735422E-7,0.002620512,2.399885E-4,3.886671E-6,2.581497E-5,5.892026E-25,2.037431E-21,1.067406E-31,2.269984E-12,7.864468,6.03809E-5,446025.6,446025.6
1.454486E-5,16.15942,-3.643309E9,1587.263,1587.263,9.757202E-4,1.0,0.787916,1.562844E-4,0.04672442,9.245524E-4,0.006143468,2.291876E-5,0.100993,1.030851E-4,0.01489004,0.001088337,2.700372E-6,1.142391E-6,0.02110041,5.726694E-4,5.458536E-6,0.001534466,0.001520267,4.580517E-4,7.309148E-5,2.522498E-8,6.445428E-6,6.833909E-5,5.664828E-4,1.271668E-4,7.768989E-6,0.007817497,4.500427E-5,0.002122245,9.152563E-5,7.409309E-4,6.656857E-5,6.143544E-4,5.383695E-5,7.018749E-6,3.186824E-7,2.034945E-11,4.318919E-6,3.034174E-7,4.082043E-4,2.454178E-7,8.298844E-13,1.724568E-7,0.002620413,2.399569E-4,3.889729E-6,2.582427E-5,5.738697E-25,1.984655E-21,1.024992E-31,2.238879E-12,7.864417,6.038088E-5,446022.7,446022.7
1.458192E-5,16.15944,-3.637146E9,1587.229,1587.229,9.757202E-4,1.0,0.7878921,1.560595E-4,0.04674891,9.226094E-4,0.006139521,2.287391E-5,0.1010138,1.028803E-4,0.01490155,0.001085956,2.691814E-6,1.138197E-6,0.02108392,5.716554E-4,5.446405E-6,0.001536333,0.001521051,4.581621E-4,7.275936E-5,2.504354E-8,6.405698E-6,6.830765E-5,5.640941E-4,1.267706E-4,7.752217E-6,0.007810445,4.489267E-5,0.002123404,9.170733E-5,7.417564E-4,6.668938E-5,6.14655E-4,5.388279E-5,7.047206E-6,3.135023E-7,2.021764E-11,4.304503E-6,3.021904E-7,4.069619E-4,2.419129E-7,8.113116E-13,1.68738E-7,0.002620068,2.398469E-4,3.900358E-6,2.585656E-5,5.236368E-25,1.811704E-21,8.903275E-32,2.134081E-12,7.864239,6.038082E-5,446012.6,446012.6
1.499146E-5,16.1596,-3.570161E9,1586.854,1586.854,9.757202E-4,1.0,0.7876321,1.536394E-4,0.04701536,9.017684E-4,0.006096316,2.239236E-5,0.1012399,1.006783E-4,0.01502722,0.001060102,2.600171E-6,1.09342E-6,0.02090343,5.607045E-4,5.315891E-6,0.001556719,0.001529483,4.592812E-4,6.920247E-5,2.316051E-8,5.984869E-6,6.795896E-5,5.386847E-4,1.225072E-4,7.572136E-6,0.007733591,4.369479E-5,0.00213595,9.370373E-5,7.508126E-4,6.801326E-5,6.178975E-4,5.437844E-5,7.364042E-6,2.61887E-7,1.886135E-11,4.150889E-6,2.892062E-7,3.935493E-4,2.070763E-7,6.327837E-13,1.327308E-7,0.002616306,2.38643E-4,4.017885E-6,2.620976E-5,1.907637E-25,6.63097E-22,1.883518E-32,1.258261E-12,7.862301,6.038021E-5,445902.6,445902.7
1.503128E-5,16.15962,-3.563762E9,1586.818,1586.818,9.757202E-4,1.0,0.7876073,1.534102E-4,0.04704087,8.998019E-4,0.006092155,2.234687E-5,0.1012615,1.0047E-4,0.01503929,0.001057633,2.591539E-6,1.089215E-6,0.02088605,5.596642E-4,5.303538E-6,0.001558678,0.00153028,4.593805E-4,6.886746E-5,2.299178E-8,5.945677E-6,6.792496E-5,5.363077E-4,1.221038E-4,7.555127E-6,0.007726223,4.358168E-5,0.002137145,9.389671E-5,7.516866E-4,6.814088E-5,6.182052E-4,5.442558E-5,7.395072E-6,2.573779E-7,1.873863E-11,4.13649E-6,2.879976E-7,3.922756E-4,2.040397E-7,6.177791E-13,1.296808E-7,0.002615945,2.385271E-4,4.029318E-6,2.624375E-5,1.729882E-25,6.015783E-22,1.620409E-32,1.195463E-12,7.862115,6.038015E-5,445892.1,445892.1
1.504547E-5,16.15962,-3.561477E9,1586.805,1586.805,9.757202E-4,1.0,0.7875984,1.533288E-4,0.04704995,8.991036E-4,0.006090674,2.233072E-5,0.1012692,1.00396E-4,0.01504359,0.001056755,2.588474E-6,1.087722E-6,0.02087987,5.592944E-4,5.29915E-6,0.001559375,0.001530563,4.594154E-4,6.874853E-5,2.292993E-8,5.931782E-6,6.791283E-5,5.354645E-4,1.219605E-4,7.549086E-6,0.007723601,4.354151E-5,0.002137569,9.396544E-5,7.519978E-4,6.818631E-5,6.183145E-4,5.444234E-5,7.406141E-6,2.557912E-7,1.869526E-11,4.131381E-6,2.875691E-7,3.918229E-4,2.029713E-7,6.125215E-13,1.286114E-7,0.002615817,2.384858E-4,4.033392E-6,2.625585E-5,1.670649E-25,5.810722E-22,1.535852E-32,1.173858E-12,7.862049,6.038013E-5,445888.4,445888.4
1.507241E-5,16.15963,-3.557157E9,1586.781,1586.781,9.757202E-4,1.0,0.7875817,1.531746E-4,0.04706715,8.977817E-4,0.006087865,2.230013E-5,0.1012837,1.00256E-4,0.01505173,0.001055091,2.582673E-6,1.084899E-6,0.02086814,5.585941E-4,5.290842E-6,0.001560696,0.001531099,4.594812E-4,6.852344E-5,2.28145E-8,5.905511E-6,6.788982E-5,5.338697E-4,1.216891E-4,7.53765E-6,0.007718632,4.346547E-5,0.002138373,9.409582E-5,7.52588E-4,6.827247E-5,6.185215E-4,5.447408E-5,7.427162E-6,2.528085E-7,1.861347E-11,4.121716E-6,2.86759E-7,3.909656E-4,2.009633E-7,6.026726E-13,1.266067E-7,0.002615573,2.384075E-4,4.041126E-6,2.627879E-5,1.563799E-25,5.440725E-22,1.387394E-32,1.133936E-12,7.861924,6.03801E-5,445881.3,445881.3
1.50802E-5,16.15964,-3.555888E9,1586.774,1586.774,9.757202E-4,1.0,0.7875768,1.531301E-4,0.04707212,8.974003E-4,0.006087053,2.22913E-5,0.1012879,1.002155E-4,0.01505409,0.001054611,2.581E-6,1.084084E-6,0.02086475,5.58392E-4,5.288444E-6,0.001561078,0.001531253,4.595001E-4,6.84585E-5,2.278123E-8,5.897937E-6,6.788316E-5,5.334097E-4,1.216108E-4,7.53435E-6,0.007717197,4.344352E-5,0.002138605,9.413351E-5,7.527587E-4,6.829738E-5,6.185813E-4,5.448324E-5,7.433245E-6,2.519528E-7,1.858994E-11,4.118928E-6,2.865255E-7,3.907181E-4,2.003873E-7,5.998551E-13,1.260328E-7,0.002615503,2.383849E-4,4.043363E-6,2.628542E-5,1.53419E-25,5.338176E-22,1.347191E-32,1.122646E-12,7.861887,6.038009E-5,445879.2,445879.2
1.547051E-5,16.15975,-3.494105E9,1586.424,1586.424,9.757202E-4,1.0,0.7873377,1.509504E-4,0.04731779,8.787756E-4,0.006046727,2.185986E-5,0.1014953,9.82379E-5,0.01517082,0.001030913,2.499411E-6,1.044469E-6,0.02069632,5.484656E-4,5.171061E-6,0.001580013,0.001538811,4.60368E-4,6.529397E-5,2.121622E-8,5.53247E-6,6.754891E-5,5.11126E-4,1.177787E-4,7.373076E-6,0.007646153,4.23714E-5,0.002150025,9.601216E-5,7.612519E-4,6.953545E-5,6.215118E-4,5.493364E-5,7.739879E-6,2.128278E-7,1.747974E-11,3.983582E-6,2.752515E-7,3.78571E-4,1.740764E-7,4.750316E-13,1.004574E-7,0.002612015,2.372609E-4,4.155467E-6,2.661457E-5,5.888789E-26,2.057866E-22,3.065911E-33,6.807762E-13,7.860097,6.037965E-5,445777.7,445777.7
1.698343E-5,16.15998,-3.270148E9,1585.124,1585.124,9.757202E-4,1.0,0.7864688,1.433258E-4,0.04821401,8.145463E-4,0.005896436,2.036439E-5,0.1022438,9.13593E-5,0.01560258,9.455512E-4,2.220153E-6,9.102754E-7,0.02006889,5.134286E-4,4.76165E-6,0.001649887,0.001564881,4.624419E-4,5.451847E-5,1.643151E-8,4.342421E-6,6.624668E-5,4.37098E-4,1.044785E-4,6.814715E-6,0.007386027,3.866532E-5,0.002190647,1.031249E-4,7.932198E-4,7.416067E-5,6.317931E-4,5.653022E-5,8.961065E-6,1.130944E-7,1.416652E-11,3.528573E-6,2.38253E-7,3.357939E-4,1.068093E-7,1.979681E-13,4.232313E-8,0.002599141,2.330727E-4,4.590507E-6,2.783802E-5,1.505308E-27,5.344726E-24,7.432078E-36,1.005768E-13,7.853547,6.03788E-5,445406.2,445406.2
1.699744E-5,16.15998,-3.268185E9,1585.113,1585.113,9.757202E-4,1.0,0.7864612,1.432607E-4,0.04822193,8.14004E-4,0.005895087,2.035171E-5,0.1022504,9.130083E-5,0.01560643,9.448059E-4,2.217811E-6,9.091589E-7,0.02006326,5.131275E-4,4.758162E-6,0.001650509,0.001565101,4.624526E-4,5.44287E-5,1.639411E-8,4.332874E-6,6.623461E-5,4.364931E-4,1.043659E-4,6.809985E-6,0.007383725,3.863398E-5,0.002190998,1.031896E-4,7.935092E-4,7.420223E-5,6.318809E-4,5.654398E-5,8.972599E-6,1.124538E-7,1.414154E-11,3.52481E-6,2.379527E-7,3.354273E-4,1.063723E-7,1.964159E-13,4.199039E-8,0.002599026,2.330351E-4,4.594538E-6,2.784898E-5,1.455868E-27,5.169914E-24,7.059832E-36,9.883012E-14,7.85349,6.03788E-5,445402.9,445402.9
1.702061E-5,16.15998,-3.264941E9,1585.093,1585.093,9.757202E-4,1.0,0.7864485,1.431532E-4,0.048235,8.13109E-4,0.005892858,2.033078E-5,0.1022612,9.120433E-5,0.0156128,9.43575E-4,2.213946E-6,9.073167E-7,0.02005396,5.126306E-4,4.752404E-6,0.001651537,0.001565463,4.6247E-4,5.428059E-5,1.633335E-8,4.317138E-6,6.621465E-5,4.354956E-4,1.041801E-4,6.802179E-6,0.007379921,3.858225E-5,0.002191578,1.032964E-4,7.939874E-4,7.427092E-5,6.320259E-4,5.65667E-5,8.991684E-6,1.11403E-7,1.410041E-11,3.518604E-6,2.374576E-7,3.348221E-4,1.056552E-7,1.938776E-13,4.144598E-8,0.002598836,2.329731E-4,4.601204E-6,2.78671E-5,1.377638E-27,4.89326E-24,6.484579E-36,9.600795E-14,7.853394,6.03788E-5,445397.5,445397.5
1.707962E-5,16.15998,-3.256705E9,1585.044,1585.044,9.757202E-4,1.0,0.7864164,1.428805E-4,0.04826822,8.108407E-4,0.005887189,2.027772E-5,0.1022887,9.095966E-5,0.01562899,9.4045E-4,2.204155E-6,9.026519E-7,0.02003031,5.1137E-4,4.737806E-6,0.001654148,0.00156638,4.625125E-4,5.390557E-5,1.618266E-8,4.277375E-6,6.616382E-5,4.329723E-4,1.037092E-4,6.782392E-6,0.007370257,3.845115E-5,0.002193049,1.035684E-4,7.952041E-4,7.444556E-5,6.323936E-4,5.662433E-5,9.040347E-6,1.087787E-7,1.399675E-11,3.502892E-6,2.362053E-7,3.332871E-4,1.038625E-7,1.875815E-13,4.009428E-8,0.002598354,2.328152E-4,4.618184E-6,2.791314E-5,1.198131E-27,4.258193E-24,5.235211E-36,8.920656E-14,7.85315,6.037879E-5,445383.7,445383.7
1.734653E-5,16.15999,-3.220008E9,1584.825,1584.825,9.757202E-4,1.0,0.7862728,1.416669E-4,0.04841706,8.007664E-4,0.005861712,2.004186E-5,0.1024116,8.987165E-5,0.0157017,9.264834E-4,2.160728E-6,8.81993E-7,0.01992401,5.057534E-4,4.672857E-6,0.001665864,0.00157045,4.626745E-4,5.22452E-5,1.552031E-8,4.102635E-6,6.593401E-5,4.218403E-4,1.016176E-4,6.694457E-6,0.007326944,3.786869E-5,0.002199613,1.047941E-4,8.006823E-4,7.523052E-5,6.340299E-4,5.688125E-5,9.261299E-6,9.771963E-8,1.35455E-11,3.433391E-6,2.306843E-7,3.264525E-4,9.627817E-8,1.616907E-13,3.451724E-8,0.002596189,2.321058E-4,4.694989E-6,2.812003E-5,6.352545E-28,2.263741E-24,1.971755E-36,6.394804E-14,7.85206,6.037878E-5,445321.8,445321.9
1.734924E-5,16.15999,-3.219622E9,1584.822,1584.822,9.757202E-4,1.0,0.7862713,1.416548E-4,0.04841856,8.006659E-4,0.005861455,2.00395E-5,0.1024128,8.986078E-5,0.01570243,9.263433E-4,2.160295E-6,8.817873E-7,0.01992294,5.056972E-4,4.672208E-6,0.001665982,0.00157049,4.626759E-4,5.222868E-5,1.551343E-8,4.100907E-6,6.593168E-5,4.217298E-4,1.015967E-4,6.693579E-6,0.007326508,3.786287E-5,0.002199679,1.048065E-4,8.007376E-4,7.523843E-5,6.340462E-4,5.688382E-5,9.263545E-6,9.761414E-8,1.354107E-11,3.4327E-6,2.306295E-7,3.263842E-4,9.620556E-8,1.614488E-13,3.446502E-8,0.002596167,2.320987E-4,4.695767E-6,2.812211E-5,6.311907E-28,2.24932E-24,1.952377E-36,6.373305E-14,7.852049,6.037878E-5,445321.2,445321.2
1.737328E-5,16.15999,-3.216321E9,1584.803,1584.803,9.757202E-4,1.0,0.7862585,1.41547E-4,0.04843185,7.997735E-4,0.005859174,2.001859E-5,0.1024237,8.976429E-5,0.01570894,9.25099E-4,2.156453E-6,8.799622E-7,0.01991342,5.051982E-4,4.666445E-6,0.00166703,0.00157085,4.62688E-4,5.208205E-5,1.545186E-8,4.085584E-6,6.591099E-5,4.207499E-4,1.014114E-4,6.685784E-6,0.007322639,3.781127E-5,0.002200263,1.049166E-4,8.01229E-4,7.530873E-5,6.341914E-4,5.690666E-5,9.283518E-6,9.668207E-8,1.350182E-11,3.426567E-6,2.301439E-7,3.257774E-4,9.556373E-8,1.593154E-13,3.400446E-8,0.002595974,2.320352E-4,4.702686E-6,2.814063E-5,5.9621E-28,2.125169E-24,1.788394E-36,6.185423E-14,7.851951,6.037878E-5,445315.7,445315.7
1.749166E-5,16.15999,-3.20027E9,1584.706,1584.706,9.757202E-4,1.0,0.7861957,1.410204E-4,0.04849702,7.95415E-4,0.005847972,1.991642E-5,0.1024774,8.929278E-5,0.01574086,9.190053E-4,2.137702E-6,8.7106E-7,0.0198667,5.02758E-4,4.638281E-6,0.001672168,0.001572607,4.627423E-4,5.136699E-5,1.517192E-8,4.011098E-6,6.580915E-5,4.159786E-4,1.005066E-4,6.647709E-6,0.007303668,3.755919E-5,0.002203119,1.054574E-4,8.036435E-4,7.565386E-5,6.34901E-4,5.701836E-5,9.382016E-6,9.223532E-8,1.331179E-11,3.396664E-6,2.277793E-7,3.228107E-4,9.249532E-8,1.492562E-13,3.182811E-8,0.002595023,2.317234E-4,4.736752E-6,2.823155E-5,4.504296E-28,1.607418E-24,1.161707E-36,5.33891E-14,7.851474,6.037878E-5,445288.6,445288.6
1.752411E-5,16.15999,-3.195898E9,1584.68,1584.68,9.757202E-4,1.0,0.7861785,1.408771E-4,0.04851481,7.942301E-4,0.00584491,1.988864E-5,0.102492,8.916453E-5,0.01574959,9.17344E-4,2.132608E-6,8.686432E-7,0.01985393,5.020937E-4,4.630618E-6,0.001673571,0.001573085,4.627555E-4,5.11729E-5,1.509764E-8,3.990951E-6,6.578123E-5,4.146856E-4,1.002607E-4,6.637355E-6,0.007298489,3.749065E-5,0.002203898,1.056054E-4,8.043041E-4,7.574819E-5,6.350941E-4,5.704877E-5,9.409066E-6,9.105623E-8,1.326059E-11,3.388551E-6,2.271386E-7,3.220033E-4,9.167982E-8,1.466205E-13,3.125689E-8,0.002594763,2.316382E-4,4.746091E-6,2.82564E-5,4.171144E-28,1.489004E-24,1.03212E-36,5.127909E-14,7.851343,6.037878E-5,445281.2,445281.2
1.756872E-5,16.15998,-3.189904E9,1584.644,1584.644,9.757202E-4,1.0,0.786155,1.406809E-4,0.04853921,7.926085E-4,0.005840707,1.98506E-5,0.1025121,8.898897E-5,0.01576156,9.15067E-4,2.125639E-6,8.653382E-7,0.0198364,5.011839E-4,4.620128E-6,0.001675496,0.001573738,4.627726E-4,5.090753E-5,1.4992E-8,3.963456E-6,6.574287E-5,4.129191E-4,9.992408E-5,6.623184E-6,0.007291385,3.739686E-5,0.002204963,1.058087E-4,8.052111E-4,7.587767E-5,6.353584E-4,5.709043E-5,9.446284E-6,8.946392E-8,1.319084E-11,3.377458E-6,2.262635E-7,3.208978E-4,9.057714E-8,1.430806E-13,3.048967E-8,0.002594407,2.315212E-4,4.758929E-6,2.82905E-5,3.754819E-28,1.340973E-24,8.781962E-37,4.852108E-14,7.851164,6.037879E-5,445271.1,445271.1
1.791625E-5,16.15997,-3.143911E9,1584.364,1584.364,9.757202E-4,1.0,0.7859741,1.391805E-4,0.04872717,7.802436E-4,0.005808215,1.95603E-5,0.1026663,8.764832E-5,0.01585402,8.975805E-4,2.072593E-6,8.40223E-7,0.01970089,4.942217E-4,4.539976E-6,0.001690348,0.001578706,4.628626E-4,4.889255E-5,1.422433E-8,3.756535E-6,6.544428E-5,3.995595E-4,9.73585E-5,6.515042E-6,0.007236646,3.668145E-5,0.002213132,1.073855E-4,8.122394E-4,7.687862E-5,6.373779E-4,5.740937E-5,9.737495E-6,7.806572E-8,1.26707E-11,3.293275E-6,2.19647E-7,3.124454E-4,8.263208E-8,1.184761E-13,2.513668E-8,0.002591654,2.306173E-4,4.858944E-6,2.855404E-5,1.653102E-28,5.923781E-25,2.483248E-37,3.154601E-14,7.849785,6.037884E-5,445192.8,445192.9
